1274,26
1275,22
1276,14
1277,20
1278,22
1279,12
1280,21
1281,22
1282,21
1283,25
1284,16
1285,24
1286,28
1287,23
1288,21
1289,22
1290,21
1291,22
1292,24
1293,29
1294,31
1295,35
1296,19
1297,33
1298,45
1299,35
1300,43
1301,48
1302,46
1303,49
1304,46
1305,44
1306,54
1307,58
1308,55
1309,70
1310,78
1311,69
1312,86
1313,69
1314,78
1315,77
1316,89
1317,106
1318,96
1319,110
1320,102
1321,129
1322,119
1323,121
1324,120
1325,150
1326,126
1327,147
1328,159
1329,151
1330,166
1331,164
1332,158
1333,185
1334,160
1335,171
1336,192
1337,182
1338,196
1339,207
1340,201
1341,200
1342,244
1343,212
1344,255
1345,219
1346,220
1347,258
1348,257
1349,260
1350,258
1351,242
1352,263
1353,270
1354,269
1355,250
1356,244
1357,279
1358,305
1359,277
1360,296
1361,278
1362,279
1363,267
1364,273
1365,303
1366,276
1367,274
1368,275
1369,271
1370,267
1371,261
1372,242
1373,271
1374,264
1375,242
1376,224
1377,218
1378,243
1379,229
1380,222
1381,233
1382,222
1383,204
1384,207
1385,197
1386,182
1387,184
1388,204
1389,171
1390,166
1391,151
1392,160
1393,163
1394,170
1395,156
1396,168
1397,145
1398,139
1399,117
1400,121
1401,126
1402,107
1403,93
1404,106
1405,103
1406,101
1407,88
1408,87
1409,81
1410,82
1411,72
1412,72
1413,66
1414,60
1415,52
1416,57
1417,46
1418,42
1419,47
1420,35
1421,39
1422,44
1423,30
1424,49
1425,31
1426,31
1427,23
1428,21
1429,25
1430,21
1431,16
1432,22
1433,11
1434,19
1435,20
1436,13
1437,14
1438,9
1439,6
1440,12
1441,12
1442,15
1443,14
1444,4
1445,8
1446,7
1447,3
1448,4
1449,7
1450,7
1451,6
1452,5
1453,2
1454,2
1455,6
1456,4
1457,4
1458,4
1459,7
1460,5
1461,5
1462,3
1463,6
1464,1
1465,8
1466,2
1467,3
1468,7
1469,4
1470,4
1471,2
1472,4
1473,6
1474,2
1475,6
