1130,57
1131,44
1132,33
1133,49
1134,53
1135,57
1136,58
1137,56
1138,56
1139,62
1140,51
1141,60
1142,52
1143,60
1144,63
1145,54
1146,66
1147,62
1148,62
1149,77
1150,82
1151,79
1152,74
1153,89
1154,67
1155,82
1156,84
1157,92
1158,84
1159,74
1160,92
1161,77
1162,108
1163,101
1164,121
1165,95
1166,107
1167,103
1168,114
1169,97
1170,138
1171,135
1172,124
1173,132
1174,155
1175,125
1176,140
1177,131
1178,154
1179,131
1180,169
1181,167
1182,170
1183,203
1184,186
1185,171
1186,190
1187,153
1188,191
1189,185
1190,179
1191,180
1192,178
1193,201
1194,202
1195,194
1196,171
1197,219
1198,166
1199,202
1200,190
1201,230
1202,210
1203,204
1204,212
1205,200
1206,187
1207,201
1208,200
1209,200
1210,198
1211,210
1212,192
1213,192
1214,177
1215,190
1216,192
1217,171
1218,167
1219,172
1220,153
1221,163
1222,138
1223,155
1224,154
1225,171
1226,174
1227,136
1228,143
1229,123
1230,130
1231,129
1232,113
1233,128
1234,93
1235,99
1236,122
1237,102
1238,95
1239,88
1240,83
1241,71
1242,85
1243,81
1244,53
1245,76
1246,46
1247,58
1248,65
1249,49
1250,61
1251,57
1252,55
1253,68
1254,35
1255,44
1256,52
1257,32
1258,41
1259,27
1260,30
1261,40
1262,26
1263,31
1264,22
1265,25
1266,22
1267,24
1268,23
1269,20
