1271,21
1272,15
1273,20
1274,20
1275,24
1276,22
1277,16
1278,17
1279,18
1280,23
1281,26
1282,13
1283,21
1284,13
1285,21
1286,27
1287,11
1288,25
1289,20
1290,24
1291,19
1292,22
1293,21
1294,27
1295,21
1296,16
1297,26
1298,28
1299,28
1300,30
1301,34
1302,28
1303,29
1304,29
1305,39
1306,37
1307,32
1308,41
1309,34
1310,50
1311,53
1312,51
1313,43
1314,66
1315,50
1316,72
1317,57
1318,59
1319,62
1320,65
1321,80
1322,71
1323,67
1324,88
1325,80
1326,99
1327,86
1328,102
1329,93
1330,120
1331,102
1332,98
1333,101
1334,104
1335,104
1336,133
1337,109
1338,132
1339,123
1340,117
1341,144
1342,137
1343,152
1344,161
1345,154
1346,144
1347,155
1348,162
1349,165
1350,156
1351,182
1352,171
1353,159
1354,144
1355,163
1356,147
1357,174
1358,170
1359,172
1360,162
1361,168
1362,169
1363,165
1364,142
1365,146
1366,160
1367,142
1368,161
1369,153
1370,159
1371,137
1372,169
1373,154
1374,171
1375,152
1376,156
1377,115
1378,137
1379,131
1380,124
1381,132
1382,115
1383,102
1384,123
1385,110
1386,95
1387,101
1388,104
1389,81
1390,110
1391,99
1392,103
1393,109
1394,88
1395,99
1396,75
1397,83
1398,73
1399,64
1400,65
1401,66
1402,49
1403,65
1404,56
1405,56
1406,47
1407,42
1408,49
1409,46
1410,48
1411,38
1412,43
1413,39
1414,33
1415,33
1416,35
1417,27
1418,27
1419,20
1420,23
1421,25
1422,24
1423,21
1424,22
1425,13
1426,15
1427,19
1428,20
1429,14
1430,12
1431,15
1432,11
1433,5
1434,7
1435,9
1436,13
1437,9
1438,8
1439,15
1440,8
1441,7
1442,9
1443,13
1444,4
1445,4
1446,1
1447,4
1448,7
1449,8
1450,2
1451,6
1452,3
1453,8
1454,3
1455,3
1456,4
1457,4
1458,4
1459,3
1460,7
1461,4
1462,8
1463,3
1464,3
1465,2
1466,4
1467,2
1468,5
1469,4
1470,4
1471,3
1472,4
1473,3
1474,3
1475,6
1476,4
1477,5
1478,1
