Start Time, Mon Oct 15 13:50:03 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.12586
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
424, 424, 120
425, 425, 130
426, 426, 115
427, 427, 129
428, 428, 130
429, 429, 145
430, 430, 123
431, 431, 125
432, 432, 121
433, 433, 136
434, 434, 135
435, 435, 129
436, 436, 119
437, 437, 119
438, 438, 132
439, 439, 137
440, 440, 159
441, 441, 128
442, 442, 139
443, 443, 125
444, 444, 116
445, 445, 142
446, 446, 122
447, 447, 138
448, 448, 115
449, 449, 127
450, 450, 135
451, 451, 136
452, 452, 138
453, 453, 120
454, 454, 122
455, 455, 108
456, 456, 128
457, 457, 138
458, 458, 137
459, 459, 128
460, 460, 126
461, 461, 135
462, 462, 144
463, 463, 128
464, 464, 132
465, 465, 142
466, 466, 113
467, 467, 134
468, 468, 112
469, 469, 122
470, 470, 126
471, 471, 126
472, 472, 131
473, 473, 138
474, 474, 145
475, 475, 114
476, 476, 122
477, 477, 133
478, 478, 125
479, 479, 107
480, 480, 131
481, 481, 131
482, 482, 125
483, 483, 139
484, 484, 118
485, 485, 118
486, 486, 122
487, 487, 143
488, 488, 119
489, 489, 136
490, 490, 135
491, 491, 137
492, 492, 119
493, 493, 137
494, 494, 134
495, 495, 133
496, 496, 119
497, 497, 131
498, 498, 115
499, 499, 135
500, 500, 115
501, 501, 139
502, 502, 130
503, 503, 125
504, 504, 133
505, 505, 97
506, 506, 121
507, 507, 132
508, 508, 120
509, 509, 144
510, 510, 122
511, 511, 137
512, 512, 134
513, 513, 118
514, 514, 123
515, 515, 126
516, 516, 127
517, 517, 134
518, 518, 124
519, 519, 141
520, 520, 111
521, 521, 119
522, 522, 134
523, 523, 142
524, 524, 132
525, 525, 113
526, 526, 120
527, 527, 135
528, 528, 150
529, 529, 153
530, 530, 133
531, 531, 141
532, 532, 131
533, 533, 144
534, 534, 119
535, 535, 138
536, 536, 118
537, 537, 135
538, 538, 129
539, 539, 133
540, 540, 133
541, 541, 128
542, 542, 152
543, 543, 123
544, 544, 136
545, 545, 137
546, 546, 141
547, 547, 116
548, 548, 135
549, 549, 130
550, 550, 124
551, 551, 137
552, 552, 146
553, 553, 125
554, 554, 125
555, 555, 119
556, 556, 116
557, 557, 119
558, 558, 115
559, 559, 111
560, 560, 133
561, 561, 117
562, 562, 142
563, 563, 108
564, 564, 139
565, 565, 134
566, 566, 121
567, 567, 105
568, 568, 121
569, 569, 120
570, 570, 125
571, 571, 114
572, 572, 96
573, 573, 124
574, 574, 121
575, 575, 136
576, 576, 123
577, 577, 106
578, 578, 113
579, 579, 122
580, 580, 127
581, 581, 121
582, 582, 140
583, 583, 136
584, 584, 101
585, 585, 129
586, 586, 123
587, 587, 114
588, 588, 108
589, 589, 125
590, 590, 101
591, 591, 144
592, 592, 122
593, 593, 112
594, 594, 127
595, 595, 121
596, 596, 107
597, 597, 93
598, 598, 98
599, 599, 101
600, 600, 111
601, 601, 104
602, 602, 122
603, 603, 118
604, 604, 92
605, 605, 113
606, 606, 110
607, 607, 93
608, 608, 114
609, 609, 103
610, 610, 100
611, 611, 115
612, 612, 93
613, 613, 108
614, 614, 120
615, 615, 113
616, 616, 115
617, 617, 113
618, 618, 117
619, 619, 109
620, 620, 133
621, 621, 118
622, 622, 100
623, 623, 101
624, 624, 115
625, 625, 134
626, 626, 119
627, 627, 114
628, 628, 115
629, 629, 118
630, 630, 108
631, 631, 93
632, 632, 114
633, 633, 100
634, 634, 141
635, 635, 107
636, 636, 102
637, 637, 101
638, 638, 93
639, 639, 107
640, 640, 114
641, 641, 109
642, 642, 116
643, 643, 103
644, 644, 120
645, 645, 102
646, 646, 112
647, 647, 109
648, 648, 108
649, 649, 108
650, 650, 120
651, 651, 116
652, 652, 95
653, 653, 88
654, 654, 109
655, 655, 109
656, 656, 96
657, 657, 110
658, 658, 116
659, 659, 113
660, 660, 106
661, 661, 131
662, 662, 117
663, 663, 120
664, 664, 95
665, 665, 115
666, 666, 95
667, 667, 127
668, 668, 111
669, 669, 94
670, 670, 106
671, 671, 101
672, 672, 131
673, 673, 104
674, 674, 116
675, 675, 95
676, 676, 109
677, 677, 113
678, 678, 121
679, 679, 91
680, 680, 106
681, 681, 102
682, 682, 99
683, 683, 96
684, 684, 76
685, 685, 104
686, 686, 97
687, 687, 100
688, 688, 124
689, 689, 107
690, 690, 102
691, 691, 97
692, 692, 91
693, 693, 99
694, 694, 102
695, 695, 85
696, 696, 97
697, 697, 108
698, 698, 111
699, 699, 97
700, 700, 103
701, 701, 118
702, 702, 108
703, 703, 110
704, 704, 93
705, 705, 95
706, 706, 93
707, 707, 108
708, 708, 106
709, 709, 119
710, 710, 95
711, 711, 82
712, 712, 114
713, 713, 108
714, 714, 98
715, 715, 109
716, 716, 122
717, 717, 94
718, 718, 112
719, 719, 118
720, 720, 96
721, 721, 93
722, 722, 105
723, 723, 97
724, 724, 103
725, 725, 82
726, 726, 104
727, 727, 105
728, 728, 90
729, 729, 121
730, 730, 103
731, 731, 115
732, 732, 115
733, 733, 81
734, 734, 94
735, 735, 97
736, 736, 105
737, 737, 88
738, 738, 102
739, 739, 83
740, 740, 116
741, 741, 105
742, 742, 99
743, 743, 89
744, 744, 96
745, 745, 89
746, 746, 88
747, 747, 99
748, 748, 113
749, 749, 116
750, 750, 99
751, 751, 125
752, 752, 79
753, 753, 85
754, 754, 96
755, 755, 94
756, 756, 98
757, 757, 101
758, 758, 85
759, 759, 119
760, 760, 88
761, 761, 103
762, 762, 89
763, 763, 101
764, 764, 122
765, 765, 100
766, 766, 108
767, 767, 92
768, 768, 105
769, 769, 107
770, 770, 104
771, 771, 107
772, 772, 92
773, 773, 108
774, 774, 100
775, 775, 116
776, 776, 118
777, 777, 111
778, 778, 84
779, 779, 100
780, 780, 84
781, 781, 94
782, 782, 99
783, 783, 76
784, 784, 89
785, 785, 95
786, 786, 91
787, 787, 90
788, 788, 91
789, 789, 88
790, 790, 101
791, 791, 103
792, 792, 92
793, 793, 86
794, 794, 84
795, 795, 96
796, 796, 102
797, 797, 100
798, 798, 111
799, 799, 102
800, 800, 89
801, 801, 107
802, 802, 106
803, 803, 111
804, 804, 109
805, 805, 104
806, 806, 103
807, 807, 103
808, 808, 92
809, 809, 92
810, 810, 82
811, 811, 96
812, 812, 96
813, 813, 80
814, 814, 100
815, 815, 93
816, 816, 85
817, 817, 94
818, 818, 103
819, 819, 94
820, 820, 105
821, 821, 91
822, 822, 98
823, 823, 93
824, 824, 99
825, 825, 93
826, 826, 92
827, 827, 101
828, 828, 85
829, 829, 110
830, 830, 102
831, 831, 92
832, 832, 93
833, 833, 89
834, 834, 87
835, 835, 91
836, 836, 74
837, 837, 92
838, 838, 95
839, 839, 90
840, 840, 100
841, 841, 80
842, 842, 99
843, 843, 97
844, 844, 90
845, 845, 78
846, 846, 94
847, 847, 86
848, 848, 88
849, 849, 90
850, 850, 108
851, 851, 96
852, 852, 116
853, 853, 85
854, 854, 86
855, 855, 108
856, 856, 81
857, 857, 87
858, 858, 99
859, 859, 102
860, 860, 94
861, 861, 102
862, 862, 104
863, 863, 88
864, 864, 88
865, 865, 99
866, 866, 107
867, 867, 98
868, 868, 90
869, 869, 96
870, 870, 99
871, 871, 88
872, 872, 95
873, 873, 103
874, 874, 102
875, 875, 98
876, 876, 106
877, 877, 112
878, 878, 83
879, 879, 85
880, 880, 85
881, 881, 81
882, 882, 82
883, 883, 94
884, 884, 86
885, 885, 105
886, 886, 98
887, 887, 95
888, 888, 98
889, 889, 98
890, 890, 104
891, 891, 96
892, 892, 77
893, 893, 82
894, 894, 94
895, 895, 88
896, 896, 103
897, 897, 115
898, 898, 100
899, 899, 88
900, 900, 84
901, 901, 99
902, 902, 90
903, 903, 87
904, 904, 98
905, 905, 93
906, 906, 104
907, 907, 91
908, 908, 90
909, 909, 96
910, 910, 105
911, 911, 98
912, 912, 84
913, 913, 85
914, 914, 113
915, 915, 96
916, 916, 78
917, 917, 114
918, 918, 88
919, 919, 94
920, 920, 99
921, 921, 82
922, 922, 81
923, 923, 82
924, 924, 99
925, 925, 86
926, 926, 92
927, 927, 108
928, 928, 96
929, 929, 98
930, 930, 81
931, 931, 85
932, 932, 101
933, 933, 74
934, 934, 86
935, 935, 105
936, 936, 94
937, 937, 98
938, 938, 89
939, 939, 98
940, 940, 102
941, 941, 99
942, 942, 90
943, 943, 82
944, 944, 74
945, 945, 92
946, 946, 86
947, 947, 97
948, 948, 65
949, 949, 88
950, 950, 103
951, 951, 83
952, 952, 88
953, 953, 70
954, 954, 94
955, 955, 87
956, 956, 87
957, 957, 106
958, 958, 93
959, 959, 81
960, 960, 74
961, 961, 71
962, 962, 81
963, 963, 70
964, 964, 74
965, 965, 79
966, 966, 72
967, 967, 63
968, 968, 82
969, 969, 86
970, 970, 71
971, 971, 87
972, 972, 76
973, 973, 71
974, 974, 80
975, 975, 71
976, 976, 75
977, 977, 73
978, 978, 86
979, 979, 75
980, 980, 82
981, 981, 78
982, 982, 93
983, 983, 59
984, 984, 78
985, 985, 70
986, 986, 86
987, 987, 63
988, 988, 68
989, 989, 63
990, 990, 71
991, 991, 77
992, 992, 66
993, 993, 78
994, 994, 60
995, 995, 68
996, 996, 71
997, 997, 77
998, 998, 69
999, 999, 72
1000, 1000, 70
1001, 1001, 71
1002, 1002, 73
1003, 1003, 63
1004, 1004, 69
1005, 1005, 69
1006, 1006, 61
1007, 1007, 63
1008, 1008, 70
1009, 1009, 68
1010, 1010, 72
1011, 1011, 62
1012, 1012, 67
1013, 1013, 77
1014, 1014, 64
1015, 1015, 68
1016, 1016, 59
1017, 1017, 72
1018, 1018, 60
1019, 1019, 74
1020, 1020, 65
1021, 1021, 69
1022, 1022, 55
1023, 1023, 66
1024, 1024, 75
1025, 1025, 76
1026, 1026, 62
1027, 1027, 67
1028, 1028, 55
1029, 1029, 49
1030, 1030, 67
1031, 1031, 66
1032, 1032, 70
1033, 1033, 64
1034, 1034, 52
1035, 1035, 64
1036, 1036, 56
1037, 1037, 57
1038, 1038, 69
1039, 1039, 64
1040, 1040, 52
1041, 1041, 62
1042, 1042, 66
1043, 1043, 50
1044, 1044, 48
1045, 1045, 57
1046, 1046, 51
1047, 1047, 70
1048, 1048, 48
1049, 1049, 58
1050, 1050, 58
1051, 1051, 46
1052, 1052, 55
1053, 1053, 50
1054, 1054, 62
1055, 1055, 59
1056, 1056, 60
1057, 1057, 79
1058, 1058, 60
1059, 1059, 45
1060, 1060, 64
1061, 1061, 64
1062, 1062, 67
1063, 1063, 73
1064, 1064, 62
1065, 1065, 53
1066, 1066, 49
1067, 1067, 64
1068, 1068, 45
1069, 1069, 49
1070, 1070, 71
1071, 1071, 44
1072, 1072, 47
1073, 1073, 51
1074, 1074, 49
1075, 1075, 45
1076, 1076, 57
1077, 1077, 64
1078, 1078, 54
1079, 1079, 60
1080, 1080, 57
1081, 1081, 46
1082, 1082, 50
1083, 1083, 49
1084, 1084, 63
1085, 1085, 54
1086, 1086, 49
1087, 1087, 54
1088, 1088, 49
1089, 1089, 49
1090, 1090, 52
1091, 1091, 51
1092, 1092, 54
1093, 1093, 57
1094, 1094, 57
1095, 1095, 56
1096, 1096, 51
1097, 1097, 41
1098, 1098, 68
1099, 1099, 55
1100, 1100, 43
1101, 1101, 48
1102, 1102, 55
1103, 1103, 50
1104, 1104, 51
1105, 1105, 60
1106, 1106, 43
1107, 1107, 49
1108, 1108, 48
1109, 1109, 40
1110, 1110, 53
1111, 1111, 36
1112, 1112, 44
1113, 1113, 50
1114, 1114, 47
1115, 1115, 34
1116, 1116, 40
1117, 1117, 33
1118, 1118, 54
1119, 1119, 46
1120, 1120, 52
1121, 1121, 46
1122, 1122, 40
1123, 1123, 43
1124, 1124, 34
1125, 1125, 41
1126, 1126, 56
1127, 1127, 51
1128, 1128, 49
1129, 1129, 46
1130, 1130, 48
1131, 1131, 45
1132, 1132, 45
1133, 1133, 53
1134, 1134, 53
1135, 1135, 41
1136, 1136, 38
1137, 1137, 47
1138, 1138, 45
1139, 1139, 47
1140, 1140, 46
1141, 1141, 52
1142, 1142, 40
1143, 1143, 47
1144, 1144, 54
1145, 1145, 54
1146, 1146, 55
1147, 1147, 44
1148, 1148, 52
1149, 1149, 78
1150, 1150, 58
1151, 1151, 58
1152, 1152, 61
1153, 1153, 54
1154, 1154, 71
1155, 1155, 59
1156, 1156, 63
1157, 1157, 60
1158, 1158, 76
1159, 1159, 69
1160, 1160, 67
1161, 1161, 78
1162, 1162, 83
1163, 1163, 89
1164, 1164, 89
1165, 1165, 76
1166, 1166, 78
1167, 1167, 82
1168, 1168, 95
1169, 1169, 111
1170, 1170, 104
1171, 1171, 102
1172, 1172, 110
1173, 1173, 101
1174, 1174, 119
1175, 1175, 110
1176, 1176, 112
1177, 1177, 109
1178, 1178, 93
1179, 1179, 115
1180, 1180, 144
1181, 1181, 110
1182, 1182, 115
1183, 1183, 137
1184, 1184, 117
1185, 1185, 145
1186, 1186, 149
1187, 1187, 127
1188, 1188, 147
1189, 1189, 152
1190, 1190, 132
1191, 1191, 152
1192, 1192, 115
1193, 1193, 147
1194, 1194, 164
1195, 1195, 136
1196, 1196, 159
1197, 1197, 137
1198, 1198, 150
1199, 1199, 149
1200, 1200, 154
1201, 1201, 149
1202, 1202, 154
1203, 1203, 137
1204, 1204, 138
1205, 1205, 150
1206, 1206, 133
1207, 1207, 139
1208, 1208, 138
1209, 1209, 152
1210, 1210, 128
1211, 1211, 118
1212, 1212, 131
1213, 1213, 121
1214, 1214, 143
1215, 1215, 112
1216, 1216, 117
1217, 1217, 121
1218, 1218, 133
1219, 1219, 104
1220, 1220, 124
1221, 1221, 99
1222, 1222, 115
1223, 1223, 95
1224, 1224, 113
1225, 1225, 108
1226, 1226, 122
1227, 1227, 113
1228, 1228, 70
1229, 1229, 86
1230, 1230, 90
1231, 1231, 72
1232, 1232, 95
1233, 1233, 90
1234, 1234, 75
1235, 1235, 70
1236, 1236, 83
1237, 1237, 70
1238, 1238, 64
1239, 1239, 60
1240, 1240, 79
1241, 1241, 57
1242, 1242, 45
1243, 1243, 58
1244, 1244, 53
1245, 1245, 63
1246, 1246, 33
1247, 1247, 48
1248, 1248, 36
1249, 1249, 34
1250, 1250, 44
1251, 1251, 35
1252, 1252, 26
1253, 1253, 35
1254, 1254, 26
1255, 1255, 32
1256, 1256, 24
1257, 1257, 23
1258, 1258, 26
1259, 1259, 25
1260, 1260, 24
1261, 1261, 18
1262, 1262, 28
1263, 1263, 23
1264, 1264, 22
1265, 1265, 18
1266, 1266, 19
1267, 1267, 20
1268, 1268, 16
1269, 1269, 16
1270, 1270, 15
1271, 1271, 17
1272, 1272, 11
1273, 1273, 11
1274, 1274, 13
1275, 1275, 11
1276, 1276, 17
1277, 1277, 18
1278, 1278, 27
1279, 1279, 14
1280, 1280, 22
1281, 1281, 15
1282, 1282, 14
1283, 1283, 17
1284, 1284, 16
1285, 1285, 16
1286, 1286, 20
1287, 1287, 19
1288, 1288, 15
1289, 1289, 16
1290, 1290, 18
1291, 1291, 20
1292, 1292, 22
1293, 1293, 21
1294, 1294, 18
1295, 1295, 19
1296, 1296, 22
1297, 1297, 17
1298, 1298, 19
1299, 1299, 31
1300, 1300, 25
1301, 1301, 18
1302, 1302, 27
1303, 1303, 18
1304, 1304, 28
1305, 1305, 32
1306, 1306, 37
1307, 1307, 24
1308, 1308, 29
1309, 1309, 37
1310, 1310, 35
1311, 1311, 36
1312, 1312, 43
1313, 1313, 38
1314, 1314, 49
1315, 1315, 57
1316, 1316, 45
1317, 1317, 39
1318, 1318, 42
1319, 1319, 65
1320, 1320, 58
1321, 1321, 60
1322, 1322, 57
1323, 1323, 70
1324, 1324, 64
1325, 1325, 62
1326, 1326, 76
1327, 1327, 78
1328, 1328, 66
1329, 1329, 70
1330, 1330, 89
1331, 1331, 91
1332, 1332, 83
1333, 1333, 76
1334, 1334, 68
1335, 1335, 106
1336, 1336, 94
1337, 1337, 108
1338, 1338, 99
1339, 1339, 92
1340, 1340, 106
1341, 1341, 114
1342, 1342, 105
1343, 1343, 94
1344, 1344, 101
1345, 1345, 115
1346, 1346, 134
1347, 1347, 113
1348, 1348, 108
1349, 1349, 102
1350, 1350, 128
1351, 1351, 139
1352, 1352, 128
1353, 1353, 114
1354, 1354, 110
1355, 1355, 115
1356, 1356, 120
1357, 1357, 109
1358, 1358, 116
1359, 1359, 140
1360, 1360, 136
1361, 1361, 126
1362, 1362, 136
1363, 1363, 109
1364, 1364, 123
1365, 1365, 118
1366, 1366, 125
1367, 1367, 121
1368, 1368, 109
1369, 1369, 92
1370, 1370, 112
1371, 1371, 102
1372, 1372, 107
1373, 1373, 108
1374, 1374, 113
1375, 1375, 125
1376, 1376, 121
1377, 1377, 82
1378, 1378, 100
1379, 1379, 112
1380, 1380, 97
1381, 1381, 76
1382, 1382, 78
1383, 1383, 82
1384, 1384, 107
1385, 1385, 81
1386, 1386, 75
1387, 1387, 87
1388, 1388, 77
1389, 1389, 67
1390, 1390, 74
1391, 1391, 71
1392, 1392, 70
1393, 1393, 68
1394, 1394, 60
1395, 1395, 52
1396, 1396, 60
1397, 1397, 49
1398, 1398, 44
1399, 1399, 45
1400, 1400, 55
1401, 1401, 44
1402, 1402, 37
1403, 1403, 43
1404, 1404, 34
1405, 1405, 24
1406, 1406, 37
1407, 1407, 31
1408, 1408, 28
1409, 1409, 24
1410, 1410, 30
1411, 1411, 31
1412, 1412, 24
1413, 1413, 18
1414, 1414, 21
1415, 1415, 21
1416, 1416, 17
1417, 1417, 30
1418, 1418, 27
1419, 1419, 18
1420, 1420, 16
1421, 1421, 18
1422, 1422, 14
1423, 1423, 12
1424, 1424, 14
1425, 1425, 13
1426, 1426, 6
1427, 1427, 15
1428, 1428, 5
1429, 1429, 7
1430, 1430, 8
1431, 1431, 15
1432, 1432, 4
1433, 1433, 10
1434, 1434, 6
1435, 1435, 5
1436, 1436, 6
1437, 1437, 13
1438, 1438, 6
1439, 1439, 4
1440, 1440, 3
1441, 1441, 8
1442, 1442, 7
1443, 1443, 4
1444, 1444, 8
1445, 1445, 7
1446, 1446, 6
1447, 1447, 7
1448, 1448, 4
1449, 1449, 3
1450, 1450, 5
1451, 1451, 5
1452, 1452, 3
1453, 1453, 5
1454, 1454, 3
1455, 1455, 2
1456, 1456, 6
1457, 1457, 2
1458, 1458, 3
1459, 1459, 2
1460, 1460, 3
1461, 1461, 2
1462, 1462, 2
1463, 1463, 2
1464, 1464, 3
1465, 1465, 4
1466, 1466, 6
1467, 1467, 5
1468, 1468, 4
1469, 1469, 2
1470, 1470, 8
1471, 1471, 8
1472, 1472, 3
1473, 1473, 6
1474, 1474, 1
1475, 1475, 4
1476, 1476, 5
1477, 1477, 4
1478, 1478, 6
1479, 1479, 7
1480, 1480, 2
1481, 1481, 2
1482, 1482, 4
1483, 1483, 4
1484, 1484, 6
1485, 1485, 6
1486, 1486, 0
1487, 1487, 1
1488, 1488, 4
1489, 1489, 2
1490, 1490, 1
1491, 1491, 2
1492, 1492, 6
1493, 1493, 3
1494, 1494, 3
1495, 1495, 4
1496, 1496, 2
1497, 1497, 3
1498, 1498, 7
1499, 1499, 4
1500, 1500, 3
1501, 1501, 7
1502, 1502, 4
1503, 1503, 4
1504, 1504, 1
1505, 1505, 6
1506, 1506, 0
1507, 1507, 4
1508, 1508, 6
1509, 1509, 1
1510, 1510, 2
1511, 1511, 4
1512, 1512, 5
1513, 1513, 3
1514, 1514, 2
1515, 1515, 3
1516, 1516, 4
1517, 1517, 2
1518, 1518, 2
1519, 1519, 2
1520, 1520, 2
1521, 1521, 3
1522, 1522, 3
1523, 1523, 3
1524, 1524, 6
1525, 1525, 2
1526, 1526, 5
1527, 1527, 7
1528, 1528, 1
1529, 1529, 0
1530, 1530, 3
1531, 1531, 1
1532, 1532, 3
1533, 1533, 1
1534, 1534, 6
1535, 1535, 4
1536, 1536, 0
1537, 1537, 1
1538, 1538, 3
1539, 1539, 2
1540, 1540, 3
1541, 1541, 5
1542, 1542, 3
1543, 1543, 1
1544, 1544, 4
1545, 1545, 1
1546, 1546, 1
1547, 1547, 1
1548, 1548, 2
1549, 1549, 3
1550, 1550, 2
1551, 1551, 4
1552, 1552, 1
1553, 1553, 3
1554, 1554, 1
1555, 1555, 7
1556, 1556, 0
1557, 1557, 2
1558, 1558, 4
1559, 1559, 3
1560, 1560, 0
1561, 1561, 2
1562, 1562, 2
1563, 1563, 2
1564, 1564, 1
1565, 1565, 2
1566, 1566, 1
1567, 1567, 3
1568, 1568, 1
1569, 1569, 4
1570, 1570, 3
1571, 1571, 3
1572, 1572, 1
1573, 1573, 1
1574, 1574, 0
1575, 1575, 3
