Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.808772
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
575, 575, 124
576, 576, 127
577, 577, 97
578, 578, 97
579, 579, 90
580, 580, 79
581, 581, 88
582, 582, 67
583, 583, 60
584, 584, 54
585, 585, 56
586, 586, 43
587, 587, 45
588, 588, 44
589, 589, 53
590, 590, 35
591, 591, 45
592, 592, 31
593, 593, 30
594, 594, 40
595, 595, 32
596, 596, 36
597, 597, 38
598, 598, 31
599, 599, 25
600, 600, 30
601, 601, 18
602, 602, 32
603, 603, 30
604, 604, 32
605, 605, 33
606, 606, 24
607, 607, 23
608, 608, 22
609, 609, 24
610, 610, 31
611, 611, 18
612, 612, 32
613, 613, 26
614, 614, 40
615, 615, 29
616, 616, 34
617, 617, 30
618, 618, 31
619, 619, 36
620, 620, 24
621, 621, 24
622, 622, 38
623, 623, 36
624, 624, 24
625, 625, 33
626, 626, 27
627, 627, 31
628, 628, 23
629, 629, 31
630, 630, 28
631, 631, 28
632, 632, 26
633, 633, 28
634, 634, 29
635, 635, 26
636, 636, 31
637, 637, 25
638, 638, 30
639, 639, 28
640, 640, 37
641, 641, 26
642, 642, 24
643, 643, 27
644, 644, 26
645, 645, 28
646, 646, 28
647, 647, 26
648, 648, 31
649, 649, 28
650, 650, 19
651, 651, 28
652, 652, 38
653, 653, 28
654, 654, 31
655, 655, 16
656, 656, 16
657, 657, 29
658, 658, 31
659, 659, 36
660, 660, 23
661, 661, 30
662, 662, 32
663, 663, 28
664, 664, 39
665, 665, 24
666, 666, 30
667, 667, 23
668, 668, 23
669, 669, 35
670, 670, 20
671, 671, 30
672, 672, 26
673, 673, 24
674, 674, 29
675, 675, 20
676, 676, 19
677, 677, 34
678, 678, 28
679, 679, 23
680, 680, 29
681, 681, 29
682, 682, 22
683, 683, 29
684, 684, 21
685, 685, 27
686, 686, 24
687, 687, 22
688, 688, 20
689, 689, 27
690, 690, 19
691, 691, 22
692, 692, 24
693, 693, 26
694, 694, 24
695, 695, 25
696, 696, 20
697, 697, 27
698, 698, 30
699, 699, 21
700, 700, 28
701, 701, 27
702, 702, 26
703, 703, 33
704, 704, 20
705, 705, 37
706, 706, 27
707, 707, 31
708, 708, 23
709, 709, 27
710, 710, 28
711, 711, 21
712, 712, 23
713, 713, 19
714, 714, 22
