Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.608259
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
545, 545, 161
546, 546, 185
547, 547, 168
548, 548, 180
549, 549, 173
550, 550, 183
551, 551, 169
552, 552, 194
553, 553, 198
554, 554, 167
555, 555, 172
556, 556, 181
557, 557, 172
558, 558, 165
559, 559, 171
560, 560, 166
561, 561, 184
562, 562, 159
563, 563, 176
564, 564, 170
565, 565, 185
566, 566, 158
567, 567, 163
568, 568, 163
569, 569, 173
570, 570, 171
571, 571, 173
572, 572, 149
573, 573, 155
574, 574, 144
575, 575, 148
576, 576, 161
577, 577, 149
578, 578, 166
579, 579, 173
580, 580, 166
581, 581, 160
582, 582, 150
583, 583, 172
584, 584, 152
585, 585, 168
586, 586, 152
587, 587, 189
588, 588, 144
589, 589, 164
590, 590, 174
591, 591, 165
592, 592, 151
593, 593, 167
594, 594, 158
595, 595, 175
596, 596, 160
597, 597, 158
598, 598, 158
599, 599, 144
600, 600, 126
601, 601, 151
602, 602, 156
603, 603, 159
604, 604, 183
605, 605, 157
606, 606, 161
607, 607, 139
608, 608, 143
609, 609, 185
610, 610, 164
611, 611, 155
612, 612, 149
613, 613, 156
614, 614, 153
615, 615, 141
616, 616, 136
617, 617, 158
618, 618, 137
619, 619, 167
620, 620, 134
621, 621, 169
622, 622, 157
623, 623, 177
624, 624, 158
625, 625, 151
626, 626, 129
627, 627, 140
628, 628, 161
629, 629, 147
630, 630, 165
631, 631, 159
632, 632, 160
633, 633, 142
634, 634, 135
635, 635, 154
636, 636, 151
637, 637, 151
638, 638, 148
639, 639, 146
640, 640, 146
641, 641, 136
642, 642, 153
643, 643, 165
644, 644, 153
645, 645, 135
646, 646, 152
647, 647, 150
648, 648, 152
649, 649, 134
650, 650, 169
651, 651, 141
652, 652, 150
653, 653, 155
654, 654, 143
655, 655, 151
656, 656, 150
657, 657, 145
658, 658, 139
659, 659, 136
660, 660, 162
661, 661, 122
662, 662, 134
663, 663, 175
664, 664, 152
665, 665, 137
666, 666, 169
667, 667, 161
668, 668, 151
669, 669, 137
670, 670, 124
671, 671, 142
672, 672, 156
673, 673, 141
674, 674, 144
675, 675, 141
676, 676, 146
677, 677, 162
678, 678, 143
679, 679, 143
680, 680, 140
681, 681, 143
682, 682, 142
683, 683, 150
684, 684, 159
685, 685, 135
686, 686, 145
687, 687, 159
688, 688, 131
689, 689, 161
690, 690, 152
691, 691, 124
692, 692, 146
693, 693, 134
694, 694, 136
695, 695, 155
696, 696, 147
697, 697, 139
698, 698, 145
699, 699, 144
700, 700, 148
701, 701, 152
702, 702, 158
703, 703, 134
704, 704, 155
705, 705, 143
706, 706, 129
707, 707, 153
708, 708, 156
709, 709, 108
710, 710, 171
711, 711, 144
712, 712, 148
713, 713, 150
714, 714, 143
715, 715, 138
716, 716, 153
717, 717, 130
718, 718, 154
719, 719, 132
720, 720, 128
721, 721, 153
722, 722, 153
723, 723, 139
724, 724, 145
725, 725, 145
726, 726, 129
727, 727, 130
728, 728, 133
729, 729, 146
730, 730, 157
731, 731, 137
732, 732, 167
733, 733, 134
734, 734, 136
735, 735, 129
736, 736, 128
737, 737, 128
738, 738, 130
739, 739, 139
740, 740, 149
