Start Time, Mon Oct 15 11:45:46 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.349657
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
424, 424, 186
425, 425, 154
426, 426, 137
427, 427, 178
428, 428, 170
429, 429, 162
430, 430, 172
431, 431, 166
432, 432, 173
433, 433, 150
434, 434, 155
435, 435, 138
436, 436, 148
437, 437, 175
438, 438, 161
439, 439, 160
440, 440, 166
441, 441, 150
442, 442, 153
443, 443, 173
444, 444, 151
445, 445, 176
446, 446, 167
447, 447, 168
448, 448, 161
449, 449, 185
450, 450, 162
451, 451, 153
452, 452, 148
453, 453, 161
454, 454, 155
455, 455, 164
456, 456, 169
457, 457, 168
458, 458, 149
459, 459, 149
460, 460, 146
461, 461, 158
462, 462, 145
463, 463, 166
464, 464, 172
465, 465, 130
466, 466, 153
467, 467, 138
468, 468, 149
469, 469, 151
470, 470, 138
471, 471, 171
472, 472, 170
473, 473, 163
474, 474, 170
475, 475, 160
476, 476, 137
477, 477, 157
478, 478, 160
479, 479, 181
480, 480, 153
481, 481, 178
482, 482, 158
483, 483, 141
484, 484, 186
485, 485, 169
486, 486, 178
487, 487, 178
488, 488, 167
489, 489, 141
490, 490, 152
491, 491, 160
492, 492, 169
493, 493, 162
494, 494, 160
495, 495, 177
496, 496, 169
497, 497, 150
498, 498, 151
499, 499, 147
500, 500, 134
501, 501, 164
502, 502, 157
503, 503, 144
504, 504, 161
505, 505, 156
506, 506, 156
507, 507, 155
508, 508, 176
509, 509, 163
510, 510, 157
511, 511, 157
512, 512, 142
513, 513, 148
514, 514, 166
515, 515, 162
516, 516, 163
517, 517, 153
518, 518, 143
519, 519, 166
520, 520, 169
521, 521, 165
522, 522, 152
523, 523, 153
524, 524, 148
525, 525, 166
526, 526, 154
527, 527, 178
528, 528, 156
529, 529, 177
530, 530, 167
531, 531, 175
532, 532, 154
533, 533, 182
534, 534, 172
535, 535, 151
536, 536, 163
537, 537, 158
538, 538, 179
539, 539, 159
540, 540, 160
541, 541, 151
542, 542, 162
543, 543, 157
544, 544, 173
545, 545, 183
546, 546, 153
547, 547, 148
548, 548, 164
549, 549, 160
550, 550, 168
551, 551, 139
552, 552, 159
553, 553, 165
554, 554, 133
555, 555, 144
556, 556, 165
557, 557, 144
558, 558, 162
559, 559, 137
560, 560, 146
561, 561, 152
562, 562, 138
563, 563, 153
564, 564, 138
565, 565, 158
566, 566, 153
567, 567, 161
568, 568, 161
569, 569, 135
570, 570, 160
571, 571, 142
572, 572, 152
573, 573, 166
574, 574, 156
575, 575, 138
576, 576, 127
577, 577, 159
578, 578, 128
579, 579, 127
580, 580, 124
581, 581, 134
582, 582, 143
583, 583, 140
584, 584, 141
585, 585, 120
586, 586, 174
587, 587, 157
588, 588, 141
589, 589, 133
590, 590, 134
591, 591, 154
592, 592, 158
593, 593, 130
594, 594, 141
595, 595, 146
596, 596, 137
597, 597, 126
598, 598, 149
599, 599, 148
600, 600, 134
601, 601, 130
602, 602, 146
603, 603, 137
604, 604, 162
605, 605, 150
606, 606, 138
607, 607, 131
608, 608, 148
609, 609, 166
610, 610, 161
611, 611, 117
612, 612, 150
613, 613, 120
614, 614, 139
615, 615, 129
616, 616, 130
617, 617, 143
618, 618, 128
619, 619, 148
620, 620, 140
621, 621, 140
622, 622, 131
623, 623, 126
624, 624, 165
625, 625, 131
626, 626, 135
627, 627, 145
628, 628, 138
629, 629, 149
630, 630, 151
631, 631, 148
632, 632, 133
633, 633, 133
634, 634, 150
635, 635, 140
636, 636, 145
637, 637, 137
638, 638, 130
639, 639, 107
640, 640, 137
641, 641, 139
642, 642, 106
643, 643, 131
644, 644, 125
645, 645, 115
646, 646, 146
647, 647, 142
648, 648, 134
649, 649, 143
650, 650, 128
651, 651, 133
652, 652, 140
653, 653, 136
654, 654, 125
655, 655, 119
656, 656, 127
657, 657, 147
658, 658, 121
659, 659, 126
660, 660, 136
661, 661, 133
662, 662, 108
663, 663, 122
664, 664, 135
665, 665, 134
666, 666, 157
667, 667, 125
668, 668, 104
669, 669, 140
670, 670, 118
671, 671, 126
672, 672, 115
673, 673, 134
674, 674, 125
675, 675, 129
676, 676, 136
677, 677, 120
678, 678, 132
679, 679, 126
680, 680, 122
681, 681, 133
682, 682, 141
683, 683, 136
684, 684, 133
685, 685, 122
686, 686, 130
687, 687, 127
688, 688, 127
689, 689, 134
690, 690, 114
691, 691, 133
692, 692, 132
693, 693, 115
694, 694, 115
695, 695, 138
696, 696, 142
697, 697, 120
698, 698, 141
699, 699, 109
700, 700, 93
701, 701, 127
702, 702, 128
703, 703, 121
704, 704, 130
705, 705, 134
706, 706, 133
707, 707, 123
708, 708, 152
709, 709, 132
710, 710, 110
711, 711, 135
712, 712, 123
713, 713, 94
714, 714, 119
715, 715, 113
716, 716, 105
717, 717, 121
718, 718, 112
719, 719, 102
720, 720, 110
721, 721, 136
722, 722, 128
723, 723, 126
724, 724, 133
725, 725, 124
726, 726, 123
727, 727, 111
728, 728, 114
729, 729, 120
730, 730, 128
731, 731, 122
732, 732, 112
733, 733, 139
734, 734, 133
735, 735, 125
736, 736, 106
737, 737, 130
738, 738, 133
739, 739, 134
740, 740, 95
741, 741, 117
742, 742, 101
743, 743, 117
744, 744, 124
745, 745, 117
746, 746, 135
747, 747, 118
748, 748, 124
749, 749, 147
750, 750, 129
751, 751, 115
752, 752, 113
753, 753, 106
754, 754, 137
755, 755, 115
756, 756, 116
757, 757, 106
758, 758, 122
759, 759, 107
760, 760, 106
761, 761, 113
762, 762, 118
763, 763, 117
764, 764, 137
765, 765, 126
766, 766, 113
767, 767, 125
768, 768, 123
769, 769, 108
770, 770, 127
771, 771, 115
772, 772, 133
773, 773, 118
774, 774, 128
775, 775, 122
776, 776, 108
777, 777, 125
778, 778, 133
779, 779, 125
780, 780, 120
781, 781, 117
782, 782, 127
783, 783, 117
784, 784, 120
785, 785, 127
786, 786, 127
787, 787, 124
788, 788, 136
789, 789, 132
790, 790, 136
791, 791, 124
792, 792, 110
793, 793, 96
794, 794, 115
795, 795, 111
796, 796, 119
797, 797, 147
798, 798, 128
799, 799, 125
800, 800, 131
801, 801, 125
802, 802, 116
803, 803, 116
804, 804, 110
805, 805, 104
806, 806, 130
807, 807, 119
808, 808, 115
809, 809, 134
810, 810, 131
811, 811, 114
812, 812, 120
813, 813, 109
814, 814, 135
815, 815, 113
816, 816, 121
817, 817, 107
818, 818, 106
819, 819, 107
820, 820, 121
821, 821, 117
822, 822, 111
823, 823, 130
824, 824, 128
825, 825, 126
826, 826, 126
827, 827, 132
828, 828, 118
829, 829, 138
830, 830, 123
831, 831, 107
832, 832, 119
833, 833, 122
834, 834, 114
835, 835, 120
836, 836, 127
837, 837, 104
838, 838, 113
839, 839, 129
840, 840, 114
841, 841, 105
842, 842, 122
843, 843, 113
844, 844, 122
845, 845, 126
846, 846, 123
847, 847, 117
848, 848, 131
849, 849, 113
850, 850, 113
851, 851, 123
852, 852, 108
853, 853, 111
854, 854, 128
855, 855, 122
856, 856, 117
857, 857, 119
858, 858, 126
859, 859, 115
860, 860, 102
861, 861, 116
862, 862, 130
863, 863, 130
864, 864, 139
865, 865, 105
866, 866, 138
867, 867, 116
868, 868, 119
869, 869, 113
870, 870, 117
871, 871, 139
872, 872, 112
873, 873, 125
874, 874, 109
875, 875, 116
876, 876, 103
877, 877, 106
878, 878, 130
879, 879, 110
880, 880, 121
881, 881, 129
882, 882, 108
883, 883, 125
884, 884, 123
885, 885, 105
886, 886, 111
887, 887, 100
888, 888, 121
889, 889, 118
890, 890, 116
891, 891, 139
892, 892, 109
893, 893, 113
894, 894, 105
895, 895, 118
896, 896, 127
897, 897, 141
898, 898, 117
899, 899, 113
900, 900, 119
901, 901, 116
902, 902, 123
903, 903, 111
904, 904, 111
905, 905, 119
906, 906, 91
907, 907, 138
908, 908, 125
909, 909, 110
910, 910, 129
911, 911, 117
912, 912, 132
913, 913, 130
914, 914, 119
915, 915, 117
916, 916, 114
917, 917, 114
918, 918, 118
919, 919, 135
920, 920, 104
921, 921, 127
922, 922, 113
923, 923, 120
924, 924, 129
925, 925, 125
926, 926, 119
927, 927, 130
928, 928, 129
929, 929, 107
930, 930, 122
931, 931, 124
932, 932, 108
933, 933, 118
934, 934, 125
935, 935, 135
936, 936, 109
937, 937, 119
938, 938, 124
939, 939, 112
940, 940, 112
941, 941, 117
942, 942, 123
943, 943, 118
944, 944, 123
945, 945, 136
946, 946, 129
947, 947, 132
948, 948, 100
949, 949, 109
950, 950, 107
951, 951, 110
952, 952, 117
953, 953, 105
954, 954, 103
955, 955, 103
956, 956, 101
957, 957, 104
958, 958, 112
959, 959, 112
960, 960, 98
961, 961, 117
962, 962, 92
963, 963, 88
964, 964, 115
965, 965, 112
966, 966, 80
967, 967, 96
968, 968, 88
969, 969, 81
970, 970, 110
971, 971, 110
972, 972, 116
973, 973, 107
974, 974, 94
975, 975, 104
976, 976, 97
977, 977, 100
978, 978, 94
979, 979, 100
980, 980, 108
981, 981, 97
982, 982, 93
983, 983, 99
984, 984, 97
985, 985, 79
986, 986, 70
987, 987, 77
988, 988, 80
989, 989, 98
990, 990, 100
991, 991, 93
992, 992, 81
993, 993, 97
994, 994, 101
995, 995, 75
996, 996, 77
997, 997, 85
998, 998, 89
999, 999, 90
1000, 1000, 86
1001, 1001, 77
1002, 1002, 89
1003, 1003, 97
1004, 1004, 76
1005, 1005, 73
1006, 1006, 84
1007, 1007, 91
1008, 1008, 95
1009, 1009, 79
1010, 1010, 75
1011, 1011, 81
1012, 1012, 85
1013, 1013, 87
1014, 1014, 85
1015, 1015, 73
1016, 1016, 90
1017, 1017, 88
1018, 1018, 78
1019, 1019, 77
1020, 1020, 90
1021, 1021, 76
1022, 1022, 89
1023, 1023, 56
1024, 1024, 73
1025, 1025, 76
1026, 1026, 74
1027, 1027, 75
1028, 1028, 82
1029, 1029, 78
1030, 1030, 72
1031, 1031, 70
1032, 1032, 93
1033, 1033, 67
1034, 1034, 71
1035, 1035, 80
1036, 1036, 81
1037, 1037, 69
1038, 1038, 81
1039, 1039, 71
1040, 1040, 73
1041, 1041, 88
1042, 1042, 71
1043, 1043, 54
1044, 1044, 69
1045, 1045, 88
1046, 1046, 61
1047, 1047, 81
1048, 1048, 81
1049, 1049, 81
1050, 1050, 69
1051, 1051, 68
1052, 1052, 71
1053, 1053, 79
1054, 1054, 80
1055, 1055, 69
1056, 1056, 76
1057, 1057, 73
1058, 1058, 84
1059, 1059, 74
1060, 1060, 77
1061, 1061, 78
1062, 1062, 71
1063, 1063, 79
1064, 1064, 69
1065, 1065, 72
1066, 1066, 57
1067, 1067, 62
1068, 1068, 68
1069, 1069, 67
1070, 1070, 80
1071, 1071, 67
1072, 1072, 63
1073, 1073, 57
1074, 1074, 73
1075, 1075, 67
1076, 1076, 80
1077, 1077, 60
1078, 1078, 78
1079, 1079, 73
1080, 1080, 58
1081, 1081, 65
1082, 1082, 64
1083, 1083, 77
1084, 1084, 61
1085, 1085, 72
1086, 1086, 60
1087, 1087, 73
1088, 1088, 65
1089, 1089, 63
1090, 1090, 76
1091, 1091, 78
1092, 1092, 71
1093, 1093, 65
1094, 1094, 65
1095, 1095, 45
1096, 1096, 67
1097, 1097, 58
1098, 1098, 61
1099, 1099, 58
1100, 1100, 67
1101, 1101, 72
1102, 1102, 68
1103, 1103, 51
1104, 1104, 54
1105, 1105, 53
1106, 1106, 77
1107, 1107, 51
1108, 1108, 46
1109, 1109, 60
1110, 1110, 65
1111, 1111, 59
1112, 1112, 52
1113, 1113, 44
1114, 1114, 67
1115, 1115, 56
1116, 1116, 67
1117, 1117, 55
1118, 1118, 53
1119, 1119, 55
1120, 1120, 53
1121, 1121, 48
1122, 1122, 60
1123, 1123, 72
1124, 1124, 54
1125, 1125, 67
1126, 1126, 51
1127, 1127, 46
1128, 1128, 59
1129, 1129, 53
1130, 1130, 57
1131, 1131, 44
1132, 1132, 33
1133, 1133, 49
1134, 1134, 53
1135, 1135, 57
1136, 1136, 58
1137, 1137, 56
1138, 1138, 56
1139, 1139, 62
1140, 1140, 51
1141, 1141, 60
1142, 1142, 52
1143, 1143, 60
1144, 1144, 63
1145, 1145, 54
1146, 1146, 66
1147, 1147, 62
1148, 1148, 62
1149, 1149, 77
1150, 1150, 82
1151, 1151, 79
1152, 1152, 74
1153, 1153, 89
1154, 1154, 67
1155, 1155, 82
1156, 1156, 84
1157, 1157, 92
1158, 1158, 84
1159, 1159, 74
1160, 1160, 92
1161, 1161, 77
1162, 1162, 108
1163, 1163, 101
1164, 1164, 121
1165, 1165, 95
1166, 1166, 107
1167, 1167, 103
1168, 1168, 114
1169, 1169, 97
1170, 1170, 138
1171, 1171, 135
1172, 1172, 124
1173, 1173, 132
1174, 1174, 155
1175, 1175, 125
1176, 1176, 140
1177, 1177, 131
1178, 1178, 154
1179, 1179, 131
1180, 1180, 169
1181, 1181, 167
1182, 1182, 170
1183, 1183, 203
1184, 1184, 186
1185, 1185, 171
1186, 1186, 190
1187, 1187, 153
1188, 1188, 191
1189, 1189, 185
1190, 1190, 179
1191, 1191, 180
1192, 1192, 178
1193, 1193, 201
1194, 1194, 202
1195, 1195, 194
1196, 1196, 171
1197, 1197, 219
1198, 1198, 166
1199, 1199, 202
1200, 1200, 190
1201, 1201, 230
1202, 1202, 210
1203, 1203, 204
1204, 1204, 212
1205, 1205, 200
1206, 1206, 187
1207, 1207, 201
1208, 1208, 200
1209, 1209, 200
1210, 1210, 198
1211, 1211, 210
1212, 1212, 192
1213, 1213, 192
1214, 1214, 177
1215, 1215, 190
1216, 1216, 192
1217, 1217, 171
1218, 1218, 167
1219, 1219, 172
1220, 1220, 153
1221, 1221, 163
1222, 1222, 138
1223, 1223, 155
1224, 1224, 154
1225, 1225, 171
1226, 1226, 174
1227, 1227, 136
1228, 1228, 143
1229, 1229, 123
1230, 1230, 130
1231, 1231, 129
1232, 1232, 113
1233, 1233, 128
1234, 1234, 93
1235, 1235, 99
1236, 1236, 122
1237, 1237, 102
1238, 1238, 95
1239, 1239, 88
1240, 1240, 83
1241, 1241, 71
1242, 1242, 85
1243, 1243, 81
1244, 1244, 53
1245, 1245, 76
1246, 1246, 46
1247, 1247, 58
1248, 1248, 65
1249, 1249, 49
1250, 1250, 61
1251, 1251, 57
1252, 1252, 55
1253, 1253, 68
1254, 1254, 35
1255, 1255, 44
1256, 1256, 52
1257, 1257, 32
1258, 1258, 41
1259, 1259, 27
1260, 1260, 30
1261, 1261, 40
1262, 1262, 26
1263, 1263, 31
1264, 1264, 22
1265, 1265, 25
1266, 1266, 22
1267, 1267, 24
1268, 1268, 23
1269, 1269, 20
1270, 1270, 19
1271, 1271, 21
1272, 1272, 15
1273, 1273, 20
1274, 1274, 20
1275, 1275, 24
1276, 1276, 22
1277, 1277, 16
1278, 1278, 17
1279, 1279, 18
1280, 1280, 23
1281, 1281, 26
1282, 1282, 13
1283, 1283, 21
1284, 1284, 13
1285, 1285, 21
1286, 1286, 27
1287, 1287, 11
1288, 1288, 25
1289, 1289, 20
1290, 1290, 24
1291, 1291, 19
1292, 1292, 22
1293, 1293, 21
1294, 1294, 27
1295, 1295, 21
1296, 1296, 16
1297, 1297, 26
1298, 1298, 28
1299, 1299, 28
1300, 1300, 30
1301, 1301, 34
1302, 1302, 28
1303, 1303, 29
1304, 1304, 29
1305, 1305, 39
1306, 1306, 37
1307, 1307, 32
1308, 1308, 41
1309, 1309, 34
1310, 1310, 50
1311, 1311, 53
1312, 1312, 51
1313, 1313, 43
1314, 1314, 66
1315, 1315, 50
1316, 1316, 72
1317, 1317, 57
1318, 1318, 59
1319, 1319, 62
1320, 1320, 65
1321, 1321, 80
1322, 1322, 71
1323, 1323, 67
1324, 1324, 88
1325, 1325, 80
1326, 1326, 99
1327, 1327, 86
1328, 1328, 102
1329, 1329, 93
1330, 1330, 120
1331, 1331, 102
1332, 1332, 98
1333, 1333, 101
1334, 1334, 104
1335, 1335, 104
1336, 1336, 133
1337, 1337, 109
1338, 1338, 132
1339, 1339, 123
1340, 1340, 117
1341, 1341, 144
1342, 1342, 137
1343, 1343, 152
1344, 1344, 161
1345, 1345, 154
1346, 1346, 144
1347, 1347, 155
1348, 1348, 162
1349, 1349, 165
1350, 1350, 156
1351, 1351, 182
1352, 1352, 171
1353, 1353, 159
1354, 1354, 144
1355, 1355, 163
1356, 1356, 147
1357, 1357, 174
1358, 1358, 170
1359, 1359, 172
1360, 1360, 162
1361, 1361, 168
1362, 1362, 169
1363, 1363, 165
1364, 1364, 142
1365, 1365, 146
1366, 1366, 160
1367, 1367, 142
1368, 1368, 161
1369, 1369, 153
1370, 1370, 159
1371, 1371, 137
1372, 1372, 169
1373, 1373, 154
1374, 1374, 171
1375, 1375, 152
1376, 1376, 156
1377, 1377, 115
1378, 1378, 137
1379, 1379, 131
1380, 1380, 124
1381, 1381, 132
1382, 1382, 115
1383, 1383, 102
1384, 1384, 123
1385, 1385, 110
1386, 1386, 95
1387, 1387, 101
1388, 1388, 104
1389, 1389, 81
1390, 1390, 110
1391, 1391, 99
1392, 1392, 103
1393, 1393, 109
1394, 1394, 88
1395, 1395, 99
1396, 1396, 75
1397, 1397, 83
1398, 1398, 73
1399, 1399, 64
1400, 1400, 65
1401, 1401, 66
1402, 1402, 49
1403, 1403, 65
1404, 1404, 56
1405, 1405, 56
1406, 1406, 47
1407, 1407, 42
1408, 1408, 49
1409, 1409, 46
1410, 1410, 48
1411, 1411, 38
1412, 1412, 43
1413, 1413, 39
1414, 1414, 33
1415, 1415, 33
1416, 1416, 35
1417, 1417, 27
1418, 1418, 27
1419, 1419, 20
1420, 1420, 23
1421, 1421, 25
1422, 1422, 24
1423, 1423, 21
1424, 1424, 22
1425, 1425, 13
1426, 1426, 15
1427, 1427, 19
1428, 1428, 20
1429, 1429, 14
1430, 1430, 12
1431, 1431, 15
1432, 1432, 11
1433, 1433, 5
1434, 1434, 7
1435, 1435, 9
1436, 1436, 13
1437, 1437, 9
1438, 1438, 8
1439, 1439, 15
1440, 1440, 8
1441, 1441, 7
1442, 1442, 9
1443, 1443, 13
1444, 1444, 4
1445, 1445, 4
1446, 1446, 1
1447, 1447, 4
1448, 1448, 7
1449, 1449, 8
1450, 1450, 2
1451, 1451, 6
1452, 1452, 3
1453, 1453, 8
1454, 1454, 3
1455, 1455, 3
1456, 1456, 4
1457, 1457, 4
1458, 1458, 4
1459, 1459, 3
1460, 1460, 7
1461, 1461, 4
1462, 1462, 8
1463, 1463, 3
1464, 1464, 3
1465, 1465, 2
1466, 1466, 4
1467, 1467, 2
1468, 1468, 5
1469, 1469, 4
1470, 1470, 4
1471, 1471, 3
1472, 1472, 4
1473, 1473, 3
1474, 1474, 3
1475, 1475, 6
1476, 1476, 4
1477, 1477, 5
1478, 1478, 1
1479, 1479, 9
1480, 1480, 4
1481, 1481, 3
1482, 1482, 5
1483, 1483, 2
1484, 1484, 5
1485, 1485, 4
1486, 1486, 4
1487, 1487, 6
1488, 1488, 4
1489, 1489, 4
1490, 1490, 4
1491, 1491, 0
1492, 1492, 7
1493, 1493, 3
1494, 1494, 5
1495, 1495, 5
1496, 1496, 7
1497, 1497, 2
1498, 1498, 2
1499, 1499, 6
1500, 1500, 3
1501, 1501, 1
1502, 1502, 2
1503, 1503, 3
1504, 1504, 5
1505, 1505, 3
1506, 1506, 0
1507, 1507, 5
1508, 1508, 4
1509, 1509, 5
1510, 1510, 6
1511, 1511, 1
1512, 1512, 5
1513, 1513, 4
1514, 1514, 2
1515, 1515, 3
1516, 1516, 1
1517, 1517, 4
1518, 1518, 2
1519, 1519, 2
1520, 1520, 3
1521, 1521, 3
1522, 1522, 2
1523, 1523, 1
1524, 1524, 4
1525, 1525, 6
1526, 1526, 6
1527, 1527, 2
1528, 1528, 4
1529, 1529, 1
1530, 1530, 4
1531, 1531, 2
1532, 1532, 4
1533, 1533, 1
1534, 1534, 2
1535, 1535, 1
1536, 1536, 6
1537, 1537, 3
1538, 1538, 1
1539, 1539, 6
1540, 1540, 2
1541, 1541, 4
1542, 1542, 2
1543, 1543, 4
1544, 1544, 1
1545, 1545, 5
1546, 1546, 1
1547, 1547, 2
1548, 1548, 2
1549, 1549, 2
1550, 1550, 3
1551, 1551, 4
1552, 1552, 1
1553, 1553, 0
1554, 1554, 3
1555, 1555, 1
1556, 1556, 4
1557, 1557, 3
1558, 1558, 2
1559, 1559, 3
1560, 1560, 2
1561, 1561, 1
1562, 1562, 2
1563, 1563, 0
1564, 1564, 2
1565, 1565, 3
1566, 1566, 0
1567, 1567, 1
1568, 1568, 2
1569, 1569, 2
1570, 1570, 3
1571, 1571, 2
1572, 1572, 4
1573, 1573, 3
1574, 1574, 1
1575, 1575, 2
