Start Time, Tue Oct 9 12:08:49 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.837072
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1541, 1541, 4
1542, 1542, 4
1543, 1543, 6
1544, 1544, 1
1545, 1545, 4
1546, 1546, 2
1547, 1547, 3
1548, 1548, 8
1549, 1549, 0
1550, 1550, 5
1551, 1551, 3
1552, 1552, 1
1553, 1553, 3
1554, 1554, 3
1555, 1555, 4
1556, 1556, 1
1557, 1557, 1
1558, 1558, 2
1559, 1559, 3
1560, 1560, 4
1561, 1561, 2
1562, 1562, 3
1563, 1563, 1
1564, 1564, 1
1565, 1565, 4
1566, 1566, 4
1567, 1567, 1
1568, 1568, 1
1569, 1569, 2
1570, 1570, 1
1571, 1571, 4
1572, 1572, 3
1573, 1573, 3
1574, 1574, 1
1575, 1575, 1
1576, 1576, 2
1577, 1577, 3
1578, 1578, 4
1579, 1579, 1
1580, 1580, 0
1581, 1581, 2
1582, 1582, 2
1583, 1583, 4
1584, 1584, 1
1585, 1585, 1
1586, 1586, 3
1587, 1587, 2
1588, 1588, 2
1589, 1589, 1
1590, 1590, 1
1591, 1591, 2
1592, 1592, 6
1593, 1593, 1
1594, 1594, 2
1595, 1595, 2
1596, 1596, 3
1597, 1597, 1
1598, 1598, 1
1599, 1599, 4
1600, 1600, 4
1601, 1601, 3
1602, 1602, 1
1603, 1603, 0
1604, 1604, 3
1605, 1605, 2
1606, 1606, 2
1607, 1607, 6
1608, 1608, 2
1609, 1609, 3
1610, 1610, 0
1611, 1611, 4
1612, 1612, 3
1613, 1613, 2
1614, 1614, 3
1615, 1615, 2
1616, 1616, 4
1617, 1617, 4
1618, 1618, 1
1619, 1619, 3
1620, 1620, 2
1621, 1621, 0
1622, 1622, 1
1623, 1623, 0
1624, 1624, 0
1625, 1625, 0
1626, 1626, 3
1627, 1627, 2
1628, 1628, 2
1629, 1629, 4
1630, 1630, 0
1631, 1631, 4
1632, 1632, 3
1633, 1633, 0
1634, 1634, 4
1635, 1635, 2
1636, 1636, 4
1637, 1637, 1
1638, 1638, 1
1639, 1639, 4
1640, 1640, 5
1641, 1641, 3
1642, 1642, 2
1643, 1643, 3
1644, 1644, 1
1645, 1645, 2
1646, 1646, 2
1647, 1647, 1
1648, 1648, 5
1649, 1649, 5
1650, 1650, 2
1651, 1651, 2
1652, 1652, 2
1653, 1653, 2
1654, 1654, 2
1655, 1655, 2
1656, 1656, 1
1657, 1657, 1
1658, 1658, 4
1659, 1659, 0
1660, 1660, 1
1661, 1661, 2
1662, 1662, 1
1663, 1663, 2
1664, 1664, 3
1665, 1665, 2
1666, 1666, 3
1667, 1667, 0
1668, 1668, 2
1669, 1669, 2
1670, 1670, 0
1671, 1671, 3
1672, 1672, 0
1673, 1673, 1
1674, 1674, 3
1675, 1675, 2
1676, 1676, 0
1677, 1677, 2
1678, 1678, 1
1679, 1679, 4
1680, 1680, 2
1681, 1681, 3
1682, 1682, 3
1683, 1683, 1
1684, 1684, 0
1685, 1685, 4
1686, 1686, 2
1687, 1687, 1
1688, 1688, 0
1689, 1689, 2
1690, 1690, 3
1691, 1691, 2
1692, 1692, 2
1693, 1693, 0
1694, 1694, 1
1695, 1695, 2
1696, 1696, 0
1697, 1697, 1
1698, 1698, 0
1699, 1699, 3
1700, 1700, 4
1701, 1701, 5
1702, 1702, 0
1703, 1703, 0
1704, 1704, 3
1705, 1705, 1
1706, 1706, 7
1707, 1707, 2
1708, 1708, 4
1709, 1709, 2
1710, 1710, 5
1711, 1711, 0
1712, 1712, 1
1713, 1713, 0
1714, 1714, 2
1715, 1715, 0
1716, 1716, 2
1717, 1717, 2
1718, 1718, 3
1719, 1719, 2
1720, 1720, 2
1721, 1721, 2
1722, 1722, 4
1723, 1723, 1
1724, 1724, 2
1725, 1725, 3
1726, 1726, 2
1727, 1727, 1
1728, 1728, 2
1729, 1729, 3
1730, 1730, 4
1731, 1731, 2
1732, 1732, 1
1733, 1733, 3
1734, 1734, 0
1735, 1735, 3
1736, 1736, 1
1737, 1737, 2
1738, 1738, 0
1739, 1739, 1
1740, 1740, 1
1741, 1741, 1
1742, 1742, 2
1743, 1743, 2
1744, 1744, 1
1745, 1745, 3
1746, 1746, 1
1747, 1747, 3
1748, 1748, 1
1749, 1749, 3
1750, 1750, 3
1751, 1751, 1
1752, 1752, 3
1753, 1753, 1
1754, 1754, 3
1755, 1755, 2
1756, 1756, 3
1757, 1757, 0
1758, 1758, 0
1759, 1759, 2
1760, 1760, 0
1761, 1761, 2
1762, 1762, 1
1763, 1763, 3
1764, 1764, 1
1765, 1765, 3
1766, 1766, 1
1767, 1767, 1
1768, 1768, 3
1769, 1769, 4
1770, 1770, 0
1771, 1771, 5
1772, 1772, 1
1773, 1773, 3
1774, 1774, 2
1775, 1775, 1
1776, 1776, 4
1777, 1777, 1
1778, 1778, 2
1779, 1779, 1
1780, 1780, 2
1781, 1781, 2
1782, 1782, 3
1783, 1783, 2
1784, 1784, 1
1785, 1785, 2
1786, 1786, 2
1787, 1787, 2
1788, 1788, 2
1789, 1789, 0
1790, 1790, 4
1791, 1791, 2
1792, 1792, 1
1793, 1793, 2
1794, 1794, 1
1795, 1795, 2
1796, 1796, 0
1797, 1797, 3
1798, 1798, 3
1799, 1799, 3
1800, 1800, 3
1801, 1801, 1
1802, 1802, 3
1803, 1803, 2
1804, 1804, 1
1805, 1805, 0
1806, 1806, 2
1807, 1807, 1
1808, 1808, 2
1809, 1809, 6
1810, 1810, 1
1811, 1811, 3
1812, 1812, 4
1813, 1813, 3
1814, 1814, 1
1815, 1815, 0
1816, 1816, 0
1817, 1817, 1
1818, 1818, 1
1819, 1819, 3
1820, 1820, 2
1821, 1821, 0
1822, 1822, 1
1823, 1823, 2
1824, 1824, 1
1825, 1825, 3
1826, 1826, 2
1827, 1827, 2
1828, 1828, 3
1829, 1829, 2
1830, 1830, 1
1831, 1831, 0
1832, 1832, 0
1833, 1833, 0
1834, 1834, 0
1835, 1835, 0
1836, 1836, 2
1837, 1837, 2
1838, 1838, 2
1839, 1839, 2
1840, 1840, 1
1841, 1841, 3
1842, 1842, 2
1843, 1843, 2
1844, 1844, 2
1845, 1845, 2
1846, 1846, 2
1847, 1847, 1
1848, 1848, 1
1849, 1849, 0
1850, 1850, 2
1851, 1851, 3
1852, 1852, 2
1853, 1853, 0
1854, 1854, 0
1855, 1855, 2
1856, 1856, 3
1857, 1857, 3
1858, 1858, 3
1859, 1859, 2
1860, 1860, 0
1861, 1861, 3
1862, 1862, 2
1863, 1863, 1
1864, 1864, 0
1865, 1865, 4
1866, 1866, 0
1867, 1867, 2
1868, 1868, 2
1869, 1869, 0
1870, 1870, 3
1871, 1871, 1
1872, 1872, 1
1873, 1873, 0
1874, 1874, 1
1875, 1875, 3
1876, 1876, 1
1877, 1877, 0
1878, 1878, 1
1879, 1879, 0
1880, 1880, 0
1881, 1881, 1
1882, 1882, 2
1883, 1883, 1
1884, 1884, 4
1885, 1885, 1
1886, 1886, 0
1887, 1887, 2
1888, 1888, 1
1889, 1889, 1
1890, 1890, 2
1891, 1891, 1
1892, 1892, 1
1893, 1893, 0
1894, 1894, 0
1895, 1895, 2
1896, 1896, 3
1897, 1897, 0
1898, 1898, 1
1899, 1899, 3
1900, 1900, 1
1901, 1901, 2
1902, 1902, 0
1903, 1903, 1
1904, 1904, 2
1905, 1905, 1
1906, 1906, 1
1907, 1907, 0
1908, 1908, 1
1909, 1909, 1
1910, 1910, 1
1911, 1911, 0
1912, 1912, 1
1913, 1913, 0
1914, 1914, 0
1915, 1915, 0
1916, 1916, 0
1917, 1917, 1
1918, 1918, 2
1919, 1919, 1
1920, 1920, 0
1921, 1921, 0
1922, 1922, 1
1923, 1923, 1
1924, 1924, 0
1925, 1925, 3
1926, 1926, 3
1927, 1927, 0
1928, 1928, 0
1929, 1929, 2
1930, 1930, 2
1931, 1931, 1
1932, 1932, 1
1933, 1933, 2
1934, 1934, 1
1935, 1935, 0
1936, 1936, 1
1937, 1937, 0
1938, 1938, 4
1939, 1939, 0
1940, 1940, 2
1941, 1941, 0
1942, 1942, 1
1943, 1943, 2
1944, 1944, 1
1945, 1945, 0
1946, 1946, 1
1947, 1947, 1
1948, 1948, 1
1949, 1949, 0
1950, 1950, 1
1951, 1951, 0
1952, 1952, 3
1953, 1953, 0
1954, 1954, 2
1955, 1955, 0
1956, 1956, 1
1957, 1957, 0
1958, 1958, 2
1959, 1959, 0
1960, 1960, 2
1961, 1961, 1
1962, 1962, 1
1963, 1963, 4
1964, 1964, 3
1965, 1965, 0
1966, 1966, 2
1967, 1967, 2
1968, 1968, 2
1969, 1969, 1
1970, 1970, 1
1971, 1971, 2
1972, 1972, 1
1973, 1973, 0
1974, 1974, 3
1975, 1975, 3
1976, 1976, 2
1977, 1977, 0
1978, 1978, 1
1979, 1979, 0
1980, 1980, 0
1981, 1981, 0
1982, 1982, 1
1983, 1983, 0
1984, 1984, 2
1985, 1985, 2
1986, 1986, 0
1987, 1987, 2
1988, 1988, 1
1989, 1989, 1
1990, 1990, 0
1991, 1991, 1
1992, 1992, 1
1993, 1993, 0
1994, 1994, 1
1995, 1995, 1
1996, 1996, 1
1997, 1997, 4
1998, 1998, 3
1999, 1999, 1
2000, 2000, 1
2001, 2001, 1
2002, 2002, 2
2003, 2003, 1
2004, 2004, 0
2005, 2005, 0
2006, 2006, 1
2007, 2007, 2
2008, 2008, 1
2009, 2009, 1
2010, 2010, 2
2011, 2011, 1
2012, 2012, 0
2013, 2013, 1
2014, 2014, 0
2015, 2015, 3
2016, 2016, 0
2017, 2017, 2
2018, 2018, 1
2019, 2019, 1
2020, 2020, 2
2021, 2021, 0
2022, 2022, 0
2023, 2023, 3
2024, 2024, 1
2025, 2025, 4
2026, 2026, 1
2027, 2027, 2
2028, 2028, 4
2029, 2029, 0
2030, 2030, 0
2031, 2031, 1
2032, 2032, 0
2033, 2033, 0
2034, 2034, 0
2035, 2035, 4
2036, 2036, 3
2037, 2037, 1
2038, 2038, 0
2039, 2039, 1
2040, 2040, 1
2041, 2041, 1
2042, 2042, 0
2043, 2043, 1
2044, 2044, 1
2045, 2045, 1
2046, 2046, 0
2047, 2047, 1
2048, 2048, 0
