Start Time, Thu Oct 4 10:19:11 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7205.128839
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1106, 1106, 7
1107, 1107, 4
1108, 1108, 3
1109, 1109, 6
1110, 1110, 2
1111, 1111, 4
1112, 1112, 6
1113, 1113, 5
1114, 1114, 7
1115, 1115, 6
1116, 1116, 6
1117, 1117, 5
1118, 1118, 4
1119, 1119, 6
1120, 1120, 9
1121, 1121, 10
1122, 1122, 2
1123, 1123, 4
1124, 1124, 2
1125, 1125, 2
1126, 1126, 2
1127, 1127, 1
1128, 1128, 5
1129, 1129, 2
1130, 1130, 4
1131, 1131, 4
1132, 1132, 0
1133, 1133, 1
1134, 1134, 5
1135, 1135, 7
1136, 1136, 7
1137, 1137, 5
1138, 1138, 7
1139, 1139, 8
1140, 1140, 4
1141, 1141, 7
1142, 1142, 4
1143, 1143, 6
1144, 1144, 5
1145, 1145, 2
1146, 1146, 7
1147, 1147, 6
1148, 1148, 6
1149, 1149, 5
1150, 1150, 9
1151, 1151, 3
1152, 1152, 4
1153, 1153, 9
1154, 1154, 8
1155, 1155, 9
1156, 1156, 4
1157, 1157, 5
1158, 1158, 7
1159, 1159, 4
1160, 1160, 4
1161, 1161, 3
1162, 1162, 4
1163, 1163, 6
1164, 1164, 4
1165, 1165, 14
1166, 1166, 4
1167, 1167, 7
1168, 1168, 1
1169, 1169, 6
1170, 1170, 5
1171, 1171, 5
1172, 1172, 2
1173, 1173, 2
1174, 1174, 9
1175, 1175, 4
1176, 1176, 5
1177, 1177, 6
1178, 1178, 4
1179, 1179, 1
1180, 1180, 3
1181, 1181, 0
1182, 1182, 5
1183, 1183, 6
1184, 1184, 3
1185, 1185, 5
1186, 1186, 4
1187, 1187, 6
1188, 1188, 7
1189, 1189, 4
1190, 1190, 1
1191, 1191, 6
1192, 1192, 6
1193, 1193, 4
1194, 1194, 4
1195, 1195, 2
1196, 1196, 1
1197, 1197, 5
1198, 1198, 3
1199, 1199, 7
1200, 1200, 3
1201, 1201, 3
1202, 1202, 2
1203, 1203, 1
1204, 1204, 3
1205, 1205, 4
1206, 1206, 2
1207, 1207, 5
1208, 1208, 1
1209, 1209, 5
1210, 1210, 9
1211, 1211, 3
1212, 1212, 2
1213, 1213, 1
1214, 1214, 3
1215, 1215, 1
1216, 1216, 3
1217, 1217, 4
1218, 1218, 3
1219, 1219, 2
1220, 1220, 4
1221, 1221, 2
1222, 1222, 2
1223, 1223, 4
1224, 1224, 6
1225, 1225, 5
1226, 1226, 7
1227, 1227, 4
