Start Time, Tue Oct 16 11:29:03 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.639404
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
424, 424, 66
425, 425, 59
426, 426, 70
427, 427, 61
428, 428, 53
429, 429, 59
430, 430, 67
431, 431, 58
432, 432, 73
433, 433, 58
434, 434, 68
435, 435, 74
436, 436, 66
437, 437, 63
438, 438, 62
439, 439, 65
440, 440, 55
441, 441, 62
442, 442, 54
443, 443, 50
444, 444, 61
445, 445, 64
446, 446, 60
447, 447, 60
448, 448, 64
449, 449, 71
450, 450, 55
451, 451, 53
452, 452, 62
453, 453, 62
454, 454, 55
455, 455, 60
456, 456, 75
457, 457, 56
458, 458, 55
459, 459, 73
460, 460, 67
461, 461, 66
462, 462, 59
463, 463, 77
464, 464, 68
465, 465, 68
466, 466, 58
467, 467, 54
468, 468, 48
469, 469, 48
470, 470, 63
471, 471, 55
472, 472, 53
473, 473, 54
474, 474, 53
475, 475, 56
476, 476, 46
477, 477, 60
478, 478, 62
479, 479, 48
480, 480, 42
481, 481, 62
482, 482, 59
483, 483, 67
484, 484, 56
485, 485, 57
486, 486, 61
487, 487, 54
488, 488, 59
489, 489, 69
490, 490, 60
491, 491, 54
492, 492, 61
493, 493, 52
494, 494, 71
495, 495, 57
496, 496, 64
497, 497, 52
498, 498, 54
499, 499, 68
500, 500, 56
501, 501, 56
502, 502, 61
503, 503, 52
504, 504, 57
505, 505, 63
506, 506, 55
507, 507, 67
508, 508, 70
509, 509, 58
510, 510, 78
511, 511, 63
512, 512, 61
513, 513, 61
514, 514, 53
515, 515, 57
516, 516, 46
517, 517, 72
518, 518, 65
519, 519, 64
520, 520, 71
521, 521, 57
522, 522, 67
523, 523, 69
524, 524, 61
525, 525, 72
526, 526, 74
527, 527, 72
528, 528, 60
529, 529, 71
530, 530, 79
531, 531, 69
532, 532, 67
533, 533, 72
534, 534, 70
535, 535, 73
536, 536, 56
537, 537, 53
538, 538, 66
539, 539, 68
540, 540, 57
541, 541, 64
542, 542, 61
543, 543, 70
544, 544, 67
545, 545, 62
546, 546, 59
547, 547, 57
548, 548, 52
549, 549, 62
550, 550, 66
551, 551, 51
552, 552, 61
553, 553, 63
554, 554, 53
555, 555, 64
556, 556, 65
557, 557, 59
558, 558, 55
559, 559, 64
560, 560, 56
561, 561, 59
562, 562, 54
563, 563, 61
564, 564, 41
565, 565, 44
566, 566, 51
567, 567, 65
568, 568, 60
569, 569, 52
570, 570, 60
571, 571, 64
572, 572, 51
573, 573, 55
574, 574, 63
575, 575, 48
576, 576, 63
577, 577, 59
578, 578, 63
579, 579, 50
580, 580, 58
581, 581, 64
582, 582, 67
583, 583, 51
584, 584, 50
585, 585, 58
586, 586, 58
587, 587, 45
588, 588, 50
589, 589, 49
590, 590, 68
591, 591, 49
592, 592, 71
593, 593, 49
594, 594, 46
595, 595, 51
596, 596, 61
597, 597, 55
598, 598, 47
599, 599, 63
600, 600, 56
601, 601, 41
602, 602, 77
603, 603, 48
604, 604, 57
605, 605, 60
606, 606, 56
607, 607, 66
608, 608, 66
609, 609, 50
610, 610, 56
611, 611, 61
612, 612, 55
613, 613, 47
614, 614, 43
615, 615, 46
616, 616, 45
617, 617, 65
618, 618, 56
619, 619, 47
620, 620, 63
621, 621, 47
622, 622, 50
623, 623, 58
624, 624, 47
625, 625, 54
626, 626, 52
627, 627, 45
628, 628, 49
629, 629, 43
630, 630, 47
631, 631, 67
632, 632, 47
633, 633, 53
634, 634, 41
635, 635, 63
636, 636, 44
637, 637, 66
638, 638, 62
639, 639, 59
640, 640, 62
641, 641, 57
642, 642, 49
643, 643, 50
644, 644, 65
645, 645, 55
646, 646, 50
647, 647, 55
648, 648, 68
649, 649, 56
650, 650, 58
651, 651, 43
652, 652, 61
653, 653, 52
654, 654, 44
655, 655, 54
656, 656, 48
657, 657, 55
658, 658, 74
659, 659, 49
660, 660, 47
661, 661, 48
662, 662, 54
663, 663, 47
664, 664, 52
665, 665, 45
666, 666, 56
667, 667, 54
668, 668, 56
669, 669, 51
670, 670, 58
671, 671, 48
672, 672, 55
673, 673, 39
674, 674, 41
675, 675, 42
676, 676, 48
677, 677, 51
678, 678, 50
679, 679, 52
680, 680, 56
681, 681, 59
682, 682, 42
683, 683, 50
684, 684, 57
685, 685, 56
686, 686, 56
687, 687, 46
688, 688, 60
689, 689, 54
690, 690, 54
691, 691, 44
692, 692, 51
693, 693, 50
694, 694, 51
695, 695, 47
696, 696, 51
697, 697, 49
698, 698, 61
699, 699, 57
700, 700, 33
701, 701, 62
702, 702, 58
703, 703, 54
704, 704, 46
705, 705, 50
706, 706, 42
707, 707, 51
708, 708, 54
709, 709, 52
710, 710, 38
711, 711, 51
712, 712, 39
713, 713, 46
714, 714, 50
715, 715, 56
716, 716, 56
717, 717, 51
718, 718, 47
719, 719, 52
720, 720, 49
721, 721, 37
722, 722, 64
723, 723, 51
724, 724, 53
725, 725, 52
726, 726, 54
727, 727, 52
728, 728, 53
729, 729, 54
730, 730, 63
731, 731, 52
732, 732, 53
733, 733, 47
734, 734, 52
735, 735, 55
736, 736, 43
737, 737, 54
738, 738, 48
739, 739, 39
740, 740, 51
741, 741, 40
742, 742, 54
743, 743, 52
744, 744, 61
745, 745, 43
746, 746, 46
747, 747, 49
748, 748, 43
749, 749, 54
750, 750, 55
751, 751, 44
752, 752, 51
753, 753, 40
754, 754, 49
755, 755, 58
756, 756, 52
757, 757, 54
758, 758, 43
759, 759, 60
760, 760, 50
761, 761, 44
762, 762, 55
763, 763, 62
764, 764, 43
765, 765, 46
766, 766, 54
767, 767, 55
768, 768, 54
769, 769, 43
770, 770, 67
771, 771, 46
772, 772, 36
773, 773, 49
774, 774, 55
775, 775, 54
776, 776, 51
777, 777, 40
778, 778, 45
779, 779, 57
780, 780, 48
781, 781, 48
782, 782, 45
783, 783, 60
784, 784, 37
785, 785, 52
786, 786, 52
787, 787, 44
788, 788, 49
789, 789, 43
790, 790, 44
791, 791, 43
792, 792, 37
793, 793, 40
794, 794, 41
795, 795, 60
796, 796, 49
797, 797, 45
798, 798, 36
799, 799, 47
800, 800, 42
801, 801, 52
802, 802, 39
803, 803, 55
804, 804, 43
805, 805, 41
806, 806, 57
807, 807, 54
808, 808, 61
809, 809, 44
810, 810, 43
811, 811, 52
812, 812, 46
813, 813, 44
814, 814, 47
815, 815, 47
816, 816, 40
817, 817, 33
818, 818, 42
819, 819, 59
820, 820, 42
821, 821, 41
822, 822, 50
823, 823, 51
824, 824, 52
825, 825, 41
826, 826, 48
827, 827, 37
828, 828, 32
829, 829, 50
830, 830, 47
831, 831, 48
832, 832, 47
833, 833, 39
834, 834, 42
835, 835, 43
836, 836, 46
837, 837, 42
838, 838, 30
839, 839, 37
840, 840, 35
841, 841, 44
842, 842, 48
843, 843, 53
844, 844, 39
845, 845, 35
846, 846, 58
847, 847, 48
848, 848, 43
849, 849, 51
850, 850, 47
851, 851, 44
852, 852, 48
853, 853, 48
854, 854, 43
855, 855, 55
856, 856, 39
857, 857, 51
858, 858, 33
859, 859, 52
860, 860, 45
861, 861, 41
862, 862, 46
863, 863, 32
864, 864, 49
865, 865, 48
866, 866, 48
867, 867, 42
868, 868, 34
869, 869, 55
870, 870, 48
871, 871, 44
872, 872, 46
873, 873, 39
874, 874, 43
875, 875, 26
876, 876, 49
877, 877, 42
878, 878, 41
879, 879, 58
880, 880, 49
881, 881, 44
882, 882, 43
883, 883, 47
884, 884, 57
885, 885, 41
886, 886, 53
887, 887, 51
888, 888, 49
889, 889, 43
890, 890, 47
891, 891, 34
892, 892, 50
893, 893, 32
894, 894, 48
895, 895, 48
896, 896, 37
897, 897, 53
898, 898, 50
899, 899, 54
900, 900, 43
901, 901, 37
902, 902, 32
903, 903, 43
904, 904, 46
905, 905, 32
906, 906, 42
907, 907, 51
908, 908, 38
909, 909, 46
910, 910, 36
911, 911, 43
912, 912, 41
913, 913, 48
914, 914, 48
915, 915, 37
916, 916, 46
917, 917, 41
918, 918, 41
919, 919, 31
920, 920, 49
921, 921, 42
922, 922, 38
923, 923, 42
924, 924, 43
925, 925, 47
926, 926, 39
927, 927, 33
928, 928, 44
929, 929, 45
930, 930, 50
931, 931, 39
932, 932, 27
933, 933, 48
934, 934, 41
935, 935, 45
936, 936, 49
937, 937, 27
938, 938, 53
939, 939, 34
940, 940, 35
941, 941, 39
942, 942, 46
943, 943, 17
944, 944, 47
945, 945, 45
946, 946, 28
947, 947, 46
948, 948, 31
949, 949, 51
950, 950, 26
951, 951, 42
952, 952, 48
953, 953, 44
954, 954, 33
955, 955, 39
956, 956, 47
957, 957, 38
958, 958, 30
959, 959, 40
960, 960, 48
961, 961, 38
962, 962, 36
963, 963, 39
964, 964, 51
965, 965, 44
966, 966, 38
967, 967, 49
968, 968, 45
969, 969, 37
970, 970, 50
971, 971, 38
972, 972, 40
973, 973, 34
974, 974, 35
975, 975, 29
976, 976, 36
977, 977, 30
978, 978, 35
979, 979, 28
980, 980, 35
981, 981, 40
982, 982, 33
983, 983, 29
984, 984, 27
985, 985, 28
986, 986, 41
987, 987, 38
988, 988, 30
989, 989, 37
990, 990, 35
991, 991, 38
992, 992, 32
993, 993, 32
994, 994, 32
995, 995, 30
996, 996, 38
997, 997, 31
998, 998, 29
999, 999, 35
1000, 1000, 23
1001, 1001, 28
1002, 1002, 34
1003, 1003, 28
1004, 1004, 32
1005, 1005, 38
1006, 1006, 31
1007, 1007, 31
1008, 1008, 29
1009, 1009, 35
1010, 1010, 27
1011, 1011, 39
1012, 1012, 43
1013, 1013, 22
1014, 1014, 24
1015, 1015, 33
1016, 1016, 31
1017, 1017, 16
1018, 1018, 24
1019, 1019, 38
1020, 1020, 35
1021, 1021, 27
1022, 1022, 41
1023, 1023, 27
1024, 1024, 27
1025, 1025, 32
1026, 1026, 41
1027, 1027, 29
1028, 1028, 31
1029, 1029, 33
1030, 1030, 28
1031, 1031, 30
1032, 1032, 38
1033, 1033, 29
1034, 1034, 37
1035, 1035, 32
1036, 1036, 35
1037, 1037, 25
1038, 1038, 32
1039, 1039, 35
1040, 1040, 22
1041, 1041, 19
1042, 1042, 28
1043, 1043, 36
1044, 1044, 36
1045, 1045, 30
1046, 1046, 26
1047, 1047, 37
1048, 1048, 26
1049, 1049, 27
1050, 1050, 28
1051, 1051, 25
1052, 1052, 30
1053, 1053, 37
1054, 1054, 29
1055, 1055, 28
1056, 1056, 30
1057, 1057, 40
1058, 1058, 30
1059, 1059, 31
1060, 1060, 35
1061, 1061, 29
1062, 1062, 19
1063, 1063, 27
1064, 1064, 26
1065, 1065, 36
1066, 1066, 31
1067, 1067, 27
1068, 1068, 39
1069, 1069, 24
1070, 1070, 50
1071, 1071, 39
1072, 1072, 31
1073, 1073, 26
1074, 1074, 30
1075, 1075, 24
1076, 1076, 26
1077, 1077, 26
1078, 1078, 29
1079, 1079, 31
1080, 1080, 37
1081, 1081, 29
1082, 1082, 31
1083, 1083, 34
1084, 1084, 31
1085, 1085, 29
1086, 1086, 32
1087, 1087, 21
1088, 1088, 20
1089, 1089, 26
1090, 1090, 29
1091, 1091, 23
1092, 1092, 26
1093, 1093, 27
1094, 1094, 31
1095, 1095, 30
1096, 1096, 27
1097, 1097, 27
1098, 1098, 26
1099, 1099, 15
1100, 1100, 19
1101, 1101, 30
1102, 1102, 26
1103, 1103, 19
1104, 1104, 14
1105, 1105, 34
1106, 1106, 19
1107, 1107, 23
1108, 1108, 29
1109, 1109, 25
1110, 1110, 18
1111, 1111, 28
1112, 1112, 33
1113, 1113, 29
1114, 1114, 18
1115, 1115, 24
1116, 1116, 15
1117, 1117, 26
1118, 1118, 24
1119, 1119, 23
1120, 1120, 30
1121, 1121, 25
1122, 1122, 23
1123, 1123, 23
1124, 1124, 20
1125, 1125, 28
1126, 1126, 19
1127, 1127, 22
1128, 1128, 30
1129, 1129, 37
1130, 1130, 21
1131, 1131, 27
1132, 1132, 36
1133, 1133, 23
1134, 1134, 21
1135, 1135, 19
1136, 1136, 30
1137, 1137, 16
1138, 1138, 21
1139, 1139, 21
1140, 1140, 29
1141, 1141, 19
1142, 1142, 29
1143, 1143, 29
1144, 1144, 23
1145, 1145, 22
1146, 1146, 30
1147, 1147, 21
1148, 1148, 23
1149, 1149, 20
1150, 1150, 19
1151, 1151, 26
1152, 1152, 27
1153, 1153, 19
1154, 1154, 34
1155, 1155, 27
1156, 1156, 28
1157, 1157, 29
1158, 1158, 39
1159, 1159, 25
1160, 1160, 20
1161, 1161, 30
1162, 1162, 36
1163, 1163, 29
1164, 1164, 37
1165, 1165, 36
1166, 1166, 34
1167, 1167, 40
1168, 1168, 45
1169, 1169, 39
1170, 1170, 34
1171, 1171, 45
1172, 1172, 41
1173, 1173, 41
1174, 1174, 49
1175, 1175, 35
1176, 1176, 39
1177, 1177, 42
1178, 1178, 44
1179, 1179, 48
1180, 1180, 39
1181, 1181, 63
1182, 1182, 46
1183, 1183, 38
1184, 1184, 47
1185, 1185, 49
1186, 1186, 49
1187, 1187, 56
1188, 1188, 55
1189, 1189, 53
1190, 1190, 55
1191, 1191, 53
1192, 1192, 44
1193, 1193, 57
1194, 1194, 67
1195, 1195, 54
1196, 1196, 52
1197, 1197, 64
1198, 1198, 52
1199, 1199, 65
1200, 1200, 54
1201, 1201, 55
1202, 1202, 53
1203, 1203, 48
1204, 1204, 46
1205, 1205, 62
1206, 1206, 59
1207, 1207, 53
1208, 1208, 53
1209, 1209, 59
1210, 1210, 57
1211, 1211, 55
1212, 1212, 55
1213, 1213, 40
1214, 1214, 47
1215, 1215, 51
1216, 1216, 34
1217, 1217, 40
1218, 1218, 46
1219, 1219, 32
1220, 1220, 41
1221, 1221, 37
1222, 1222, 45
1223, 1223, 50
1224, 1224, 37
1225, 1225, 35
1226, 1226, 47
1227, 1227, 34
1228, 1228, 33
1229, 1229, 33
1230, 1230, 38
1231, 1231, 22
1232, 1232, 18
1233, 1233, 23
1234, 1234, 32
1235, 1235, 27
1236, 1236, 33
1237, 1237, 26
1238, 1238, 29
1239, 1239, 27
1240, 1240, 20
1241, 1241, 34
1242, 1242, 24
1243, 1243, 32
1244, 1244, 18
1245, 1245, 23
1246, 1246, 15
1247, 1247, 21
1248, 1248, 20
1249, 1249, 14
1250, 1250, 21
1251, 1251, 19
1252, 1252, 7
1253, 1253, 21
1254, 1254, 22
1255, 1255, 14
1256, 1256, 8
1257, 1257, 18
1258, 1258, 9
1259, 1259, 11
1260, 1260, 11
1261, 1261, 7
1262, 1262, 8
1263, 1263, 9
1264, 1264, 7
1265, 1265, 12
1266, 1266, 8
1267, 1267, 13
1268, 1268, 12
1269, 1269, 15
1270, 1270, 9
1271, 1271, 11
1272, 1272, 10
1273, 1273, 6
1274, 1274, 11
1275, 1275, 11
1276, 1276, 11
1277, 1277, 11
1278, 1278, 9
1279, 1279, 10
1280, 1280, 8
1281, 1281, 9
1282, 1282, 8
1283, 1283, 12
1284, 1284, 11
1285, 1285, 12
1286, 1286, 11
1287, 1287, 11
1288, 1288, 6
1289, 1289, 5
1290, 1290, 8
1291, 1291, 10
1292, 1292, 8
1293, 1293, 12
1294, 1294, 10
1295, 1295, 19
1296, 1296, 12
1297, 1297, 23
1298, 1298, 9
1299, 1299, 19
1300, 1300, 15
1301, 1301, 12
1302, 1302, 18
1303, 1303, 19
1304, 1304, 18
1305, 1305, 18
1306, 1306, 13
1307, 1307, 15
1308, 1308, 12
1309, 1309, 15
1310, 1310, 21
1311, 1311, 17
1312, 1312, 13
1313, 1313, 26
1314, 1314, 19
1315, 1315, 19
1316, 1316, 17
1317, 1317, 21
1318, 1318, 27
1319, 1319, 22
1320, 1320, 30
1321, 1321, 29
1322, 1322, 20
1323, 1323, 24
1324, 1324, 24
1325, 1325, 24
1326, 1326, 28
1327, 1327, 44
1328, 1328, 25
1329, 1329, 38
1330, 1330, 24
1331, 1331, 28
1332, 1332, 46
1333, 1333, 35
1334, 1334, 33
1335, 1335, 20
1336, 1336, 26
1337, 1337, 29
1338, 1338, 41
1339, 1339, 38
1340, 1340, 35
1341, 1341, 35
1342, 1342, 38
1343, 1343, 47
1344, 1344, 41
1345, 1345, 47
1346, 1346, 42
1347, 1347, 37
1348, 1348, 45
1349, 1349, 54
1350, 1350, 55
1351, 1351, 42
1352, 1352, 46
1353, 1353, 48
1354, 1354, 49
1355, 1355, 47
1356, 1356, 59
1357, 1357, 54
1358, 1358, 49
1359, 1359, 53
1360, 1360, 52
1361, 1361, 48
1362, 1362, 46
1363, 1363, 50
1364, 1364, 37
1365, 1365, 47
1366, 1366, 39
1367, 1367, 46
1368, 1368, 50
1369, 1369, 39
1370, 1370, 44
1371, 1371, 39
1372, 1372, 46
1373, 1373, 52
1374, 1374, 37
1375, 1375, 25
1376, 1376, 40
1377, 1377, 35
1378, 1378, 43
1379, 1379, 29
1380, 1380, 36
1381, 1381, 34
1382, 1382, 36
1383, 1383, 40
1384, 1384, 29
1385, 1385, 34
1386, 1386, 30
1387, 1387, 24
1388, 1388, 27
1389, 1389, 29
1390, 1390, 29
1391, 1391, 27
1392, 1392, 22
1393, 1393, 24
1394, 1394, 30
1395, 1395, 23
1396, 1396, 25
1397, 1397, 21
1398, 1398, 24
1399, 1399, 15
1400, 1400, 20
1401, 1401, 20
1402, 1402, 22
1403, 1403, 12
1404, 1404, 14
1405, 1405, 24
1406, 1406, 18
1407, 1407, 12
1408, 1408, 14
1409, 1409, 18
1410, 1410, 14
1411, 1411, 11
1412, 1412, 13
1413, 1413, 14
1414, 1414, 13
1415, 1415, 8
1416, 1416, 15
1417, 1417, 8
1418, 1418, 10
1419, 1419, 11
1420, 1420, 2
1421, 1421, 3
1422, 1422, 6
1423, 1423, 3
1424, 1424, 5
1425, 1425, 5
1426, 1426, 6
1427, 1427, 5
1428, 1428, 5
1429, 1429, 9
1430, 1430, 7
1431, 1431, 9
1432, 1432, 5
1433, 1433, 5
1434, 1434, 8
1435, 1435, 7
1436, 1436, 6
1437, 1437, 4
1438, 1438, 5
1439, 1439, 7
1440, 1440, 4
1441, 1441, 3
1442, 1442, 2
1443, 1443, 4
1444, 1444, 2
1445, 1445, 5
1446, 1446, 5
1447, 1447, 3
1448, 1448, 4
1449, 1449, 0
1450, 1450, 6
1451, 1451, 5
1452, 1452, 3
1453, 1453, 1
1454, 1454, 4
1455, 1455, 7
1456, 1456, 5
1457, 1457, 2
1458, 1458, 3
1459, 1459, 3
1460, 1460, 3
1461, 1461, 3
1462, 1462, 3
1463, 1463, 4
1464, 1464, 3
1465, 1465, 4
1466, 1466, 3
1467, 1467, 3
1468, 1468, 4
1469, 1469, 8
1470, 1470, 4
1471, 1471, 2
1472, 1472, 3
1473, 1473, 4
1474, 1474, 7
1475, 1475, 4
1476, 1476, 3
1477, 1477, 4
1478, 1478, 0
1479, 1479, 5
1480, 1480, 0
1481, 1481, 4
1482, 1482, 8
1483, 1483, 8
1484, 1484, 2
1485, 1485, 3
1486, 1486, 6
1487, 1487, 3
1488, 1488, 7
1489, 1489, 4
1490, 1490, 1
1491, 1491, 3
1492, 1492, 3
1493, 1493, 9
1494, 1494, 3
1495, 1495, 3
1496, 1496, 5
1497, 1497, 3
1498, 1498, 3
1499, 1499, 3
1500, 1500, 8
1501, 1501, 3
1502, 1502, 4
1503, 1503, 2
1504, 1504, 3
1505, 1505, 3
1506, 1506, 3
1507, 1507, 3
1508, 1508, 2
1509, 1509, 3
1510, 1510, 5
1511, 1511, 2
1512, 1512, 8
1513, 1513, 3
1514, 1514, 0
1515, 1515, 3
1516, 1516, 0
1517, 1517, 5
1518, 1518, 3
1519, 1519, 3
1520, 1520, 2
1521, 1521, 3
1522, 1522, 2
1523, 1523, 6
1524, 1524, 1
1525, 1525, 5
1526, 1526, 4
1527, 1527, 4
1528, 1528, 2
1529, 1529, 1
1530, 1530, 4
1531, 1531, 2
1532, 1532, 5
1533, 1533, 6
1534, 1534, 2
1535, 1535, 1
1536, 1536, 0
1537, 1537, 3
1538, 1538, 7
1539, 1539, 5
1540, 1540, 0
1541, 1541, 2
1542, 1542, 1
1543, 1543, 0
1544, 1544, 1
1545, 1545, 5
1546, 1546, 1
1547, 1547, 4
1548, 1548, 2
1549, 1549, 1
1550, 1550, 3
1551, 1551, 2
1552, 1552, 3
1553, 1553, 2
1554, 1554, 2
1555, 1555, 3
1556, 1556, 4
1557, 1557, 2
1558, 1558, 1
1559, 1559, 0
1560, 1560, 2
1561, 1561, 2
1562, 1562, 3
1563, 1563, 1
1564, 1564, 1
1565, 1565, 2
1566, 1566, 2
1567, 1567, 2
1568, 1568, 3
1569, 1569, 0
1570, 1570, 1
1571, 1571, 0
1572, 1572, 4
1573, 1573, 3
1574, 1574, 3
1575, 1575, 3
