1125,28
1126,21
1127,27
1128,18
1129,24
1130,19
1131,30
1132,24
1133,24
1134,20
1135,24
1136,31
1137,26
1138,19
1139,25
1140,29
1141,24
1142,18
1143,24
1144,37
1145,21
1146,29
1147,19
1148,30
1149,33
1150,27
1151,32
1152,25
1153,29
1154,39
1155,28
1156,29
1157,40
1158,28
1159,40
1160,35
1161,32
1162,44
1163,30
1164,37
1165,28
1166,40
1167,47
1168,42
1169,44
1170,39
1171,44
1172,45
1173,55
1174,38
1175,43
1176,43
1177,51
1178,53
1179,38
1180,57
1181,50
1182,52
1183,63
1184,55
1185,47
1186,66
1187,70
1188,57
1189,55
1190,68
1191,54
1192,46
1193,72
1194,63
1195,59
1196,60
1197,51
1198,72
1199,68
1200,56
1201,72
1202,71
1203,62
1204,64
1205,65
1206,66
1207,49
1208,49
1209,69
1210,50
1211,60
1212,65
1213,65
1214,70
1215,79
1216,55
1217,69
1218,71
1219,48
1220,51
1221,50
1222,50
1223,53
1224,54
1225,48
1226,56
1227,50
1228,49
1229,42
1230,50
1231,41
1232,61
1233,45
1234,30
1235,31
1236,35
1237,25
1238,27
1239,21
1240,43
1241,28
1242,38
1243,26
1244,29
1245,34
1246,25
1247,32
1248,21
1249,19
1250,28
1251,30
1252,18
1253,16
1254,18
1255,15
1256,20
1257,17
1258,15
1259,19
1260,17
1261,16
1262,17
1263,8
1264,8
1265,11
1266,10
1267,19
1268,11
1269,12
1270,12
1271,14
1272,12
1273,9
1274,9
1275,7
1276,14
1277,10
1278,7
1279,12
1280,7
1281,11
1282,7
1283,13
1284,10
